Year,113 Cause Name,Cause Name,State,Deaths,Avg # of deaths
2006,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,ID,2399,
2005,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,ID,2450,
2004,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,ID,2450,
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,ID,2566,
2002,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,ID,2532,
2001,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,ID,2489,
2000,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,ID,2519,
1999,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,ID,2532,
2016,Influenza and pneumonia (J09-J18),Influenza and pneumonia,ID,207,238.166666666667
2015,Influenza and pneumonia (J09-J18),Influenza and pneumonia,ID,218,
2014,Influenza and pneumonia (J09-J18),Influenza and pneumonia,ID,200,
2013,Influenza and pneumonia (J09-J18),Influenza and pneumonia,ID,259,
2012,Influenza and pneumonia (J09-J18),Influenza and pneumonia,ID,189,
2011,Influenza and pneumonia (J09-J18),Influenza and pneumonia,ID,217,
2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,ID,208,
2009,Influenza and pneumonia (J09-J18),Influenza and pneumonia,ID,207,
2008,Influenza and pneumonia (J09-J18),Influenza and pneumonia,ID,206,
2007,Influenza and pneumonia (J09-J18),Influenza and pneumonia,ID,228,
2006,Influenza and pneumonia (J09-J18),Influenza and pneumonia,ID,225,
2005,Influenza and pneumonia (J09-J18),Influenza and pneumonia,ID,289,
2004,Influenza and pneumonia (J09-J18),Influenza and pneumonia,ID,219,
2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,ID,334,
2002,Influenza and pneumonia (J09-J18),Influenza and pneumonia,ID,265,
2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,ID,239,
2000,Influenza and pneumonia (J09-J18),Influenza and pneumonia,ID,288,
1999,Influenza and pneumonia (J09-J18),Influenza and pneumonia,ID,289,
2016,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,ID,190,135.111111111111
2015,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,ID,154,
2014,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,ID,137,
2013,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,ID,148,
2012,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,ID,148,
2011,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,ID,154,
2010,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,ID,186,
2009,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,ID,186,
2008,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,ID,173,
2007,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,ID,134,
2006,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,ID,130,
2005,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,ID,110,
2004,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,ID,109,
2003,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,ID,97,
2002,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,ID,86,
2001,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,ID,95,
2000,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,ID,96,
1999,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,ID,99,
2016,Cerebrovascular diseases (I60-I69),Stroke,ID,682,679.833333333333
2015,Cerebrovascular diseases (I60-I69),Stroke,ID,641,
2014,Cerebrovascular diseases (I60-I69),Stroke,ID,640,
2013,Cerebrovascular diseases (I60-I69),Stroke,ID,598,
2012,Cerebrovascular diseases (I60-I69),Stroke,ID,610,
2011,Cerebrovascular diseases (I60-I69),Stroke,ID,623,
2010,Cerebrovascular diseases (I60-I69),Stroke,ID,642,
2009,Cerebrovascular diseases (I60-I69),Stroke,ID,627,
2008,Cerebrovascular diseases (I60-I69),Stroke,ID,609,
2007,Cerebrovascular diseases (I60-I69),Stroke,ID,640,
2006,Cerebrovascular diseases (I60-I69),Stroke,ID,725,
2005,Cerebrovascular diseases (I60-I69),Stroke,ID,718,
2004,Cerebrovascular diseases (I60-I69),Stroke,ID,712,
2003,Cerebrovascular diseases (I60-I69),Stroke,ID,762,
2002,Cerebrovascular diseases (I60-I69),Stroke,ID,736,
2001,Cerebrovascular diseases (I60-I69),Stroke,ID,781,
2000,Cerebrovascular diseases (I60-I69),Stroke,ID,720,
1999,Cerebrovascular diseases (I60-I69),Stroke,ID,771,
2016,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,ID,351,258.222222222222
2015,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,ID,359,
2014,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,ID,320,
2013,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,ID,308,
2012,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,ID,297,
2011,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,ID,281,
2010,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,ID,290,
2009,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,ID,304,
2008,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,ID,252,
2007,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,ID,223,
2006,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,ID,222,
2005,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,ID,228,
2004,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,ID,236,
2003,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,ID,217,
2002,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,ID,202,
2001,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,ID,210,
2000,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,ID,167,
1999,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,ID,181,
2016,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,ID,849,663.277777777778
2015,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,ID,746,
2014,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,ID,765,
2013,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,ID,776,
2012,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,ID,699,
2011,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,ID,710,
2010,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,ID,654,
2009,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,ID,670,
2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,ID,649,
2007,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,ID,641,
2006,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,ID,682,
2005,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,ID,606,
2004,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,ID,593,
2003,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,ID,605,
2002,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,ID,611,
2001,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,ID,568,
2000,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,ID,518,
1999,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,ID,597,
