Year,113 Cause Name,Cause Name,State,Deaths,Avg # of deaths
2010,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,NY,44981,
2009,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,NY,47283,
2008,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,NY,49324,
2007,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,NY,49528,
2006,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,NY,50470,
2005,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,NY,51985,
2004,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,NY,52480,
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,NY,55276,
2002,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,NY,56672,
2001,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,NY,56643,
2000,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,NY,57474,
1999,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,NY,58987,
2016,Influenza and pneumonia (J09-J18),Influenza and pneumonia,NY,4513,4938.83333333333
2015,Influenza and pneumonia (J09-J18),Influenza and pneumonia,NY,4881,
2014,Influenza and pneumonia (J09-J18),Influenza and pneumonia,NY,4702,
2013,Influenza and pneumonia (J09-J18),Influenza and pneumonia,NY,4892,
2012,Influenza and pneumonia (J09-J18),Influenza and pneumonia,NY,4404,
2011,Influenza and pneumonia (J09-J18),Influenza and pneumonia,NY,4915,
2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,NY,4642,
2009,Influenza and pneumonia (J09-J18),Influenza and pneumonia,NY,4527,
2008,Influenza and pneumonia (J09-J18),Influenza and pneumonia,NY,4609,
2007,Influenza and pneumonia (J09-J18),Influenza and pneumonia,NY,4431,
2006,Influenza and pneumonia (J09-J18),Influenza and pneumonia,NY,4892,
2005,Influenza and pneumonia (J09-J18),Influenza and pneumonia,NY,5521,
2004,Influenza and pneumonia (J09-J18),Influenza and pneumonia,NY,5499,
2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,NY,5335,
2002,Influenza and pneumonia (J09-J18),Influenza and pneumonia,NY,5368,
2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,NY,5085,
2000,Influenza and pneumonia (J09-J18),Influenza and pneumonia,NY,5201,
1999,Influenza and pneumonia (J09-J18),Influenza and pneumonia,NY,5482,
2016,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,NY,2385,2352.33333333333
2015,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,NY,2245,
2014,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,NY,2207,
2013,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,NY,2285,
2012,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,NY,2240,
2011,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,NY,2197,
2010,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,NY,2439,
2009,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,NY,2426,
2008,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,NY,2394,
2007,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,NY,2387,
2006,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,NY,2351,
2005,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,NY,2360,
2004,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,NY,2383,
2003,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,NY,2415,
2002,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,NY,2465,
2001,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,NY,2421,
2000,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,NY,2440,
1999,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,NY,2302,
2016,Cerebrovascular diseases (I60-I69),Stroke,NY,6258,6692.55555555556
2015,Cerebrovascular diseases (I60-I69),Stroke,NY,6292,
2014,Cerebrovascular diseases (I60-I69),Stroke,NY,6212,
2013,Cerebrovascular diseases (I60-I69),Stroke,NY,6176,
2012,Cerebrovascular diseases (I60-I69),Stroke,NY,6139,
2011,Cerebrovascular diseases (I60-I69),Stroke,NY,6254,
2010,Cerebrovascular diseases (I60-I69),Stroke,NY,6213,
2009,Cerebrovascular diseases (I60-I69),Stroke,NY,5950,
2008,Cerebrovascular diseases (I60-I69),Stroke,NY,6123,
2007,Cerebrovascular diseases (I60-I69),Stroke,NY,6160,
2006,Cerebrovascular diseases (I60-I69),Stroke,NY,6398,
2005,Cerebrovascular diseases (I60-I69),Stroke,NY,6622,
2004,Cerebrovascular diseases (I60-I69),Stroke,NY,6927,
2003,Cerebrovascular diseases (I60-I69),Stroke,NY,7281,
2002,Cerebrovascular diseases (I60-I69),Stroke,NY,7625,
2001,Cerebrovascular diseases (I60-I69),Stroke,NY,7706,
2000,Cerebrovascular diseases (I60-I69),Stroke,NY,8006,
1999,Cerebrovascular diseases (I60-I69),Stroke,NY,8124,
2016,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,NY,1679,1418.5
2015,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,NY,1652,
2014,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,NY,1700,
2013,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,NY,1687,
2012,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,NY,1708,
2011,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,NY,1658,
2010,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,NY,1547,
2009,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,NY,1417,
2008,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,NY,1409,
2007,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,NY,1396,
2006,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,NY,1326,
2005,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,NY,1189,
2004,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,NY,1187,
2003,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,NY,1169,
2002,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,NY,1228,
2001,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,NY,1253,
2000,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,NY,1132,
1999,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,NY,1196,
2016,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,NY,7354,5275.83333333333
2015,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,NY,6515,
2014,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,NY,5945,
2013,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,NY,5927,
2012,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,NY,5786,
2011,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,NY,5537,
2010,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,NY,5004,
2009,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,NY,4891,
2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,NY,5042,
2007,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,NY,5160,
2006,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,NY,5235,
2005,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,NY,4645,
2004,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,NY,4530,
2003,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,NY,4708,
2002,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,NY,4663,
2001,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,NY,4982,
2000,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,NY,4244,
1999,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,NY,4797,
