Year,113 Cause Name,Cause Name,State,Deaths,Avg # of deaths
2002,Chronic lower respiratory diseases (J40-J47),CLRD,AR,1441,
2001,Chronic lower respiratory diseases (J40-J47),CLRD,AR,1368,
2000,Chronic lower respiratory diseases (J40-J47),CLRD,AR,1405,
1999,Chronic lower respiratory diseases (J40-J47),CLRD,AR,1358,
2016,Diabetes mellitus (E10-E14),Diabetes,AR,920,834.888888888889
2015,Diabetes mellitus (E10-E14),Diabetes,AR,886,
2014,Diabetes mellitus (E10-E14),Diabetes,AR,828,
2013,Diabetes mellitus (E10-E14),Diabetes,AR,835,
2012,Diabetes mellitus (E10-E14),Diabetes,AR,833,
2011,Diabetes mellitus (E10-E14),Diabetes,AR,908,
2010,Diabetes mellitus (E10-E14),Diabetes,AR,850,
2009,Diabetes mellitus (E10-E14),Diabetes,AR,890,
2008,Diabetes mellitus (E10-E14),Diabetes,AR,901,
2007,Diabetes mellitus (E10-E14),Diabetes,AR,838,
2006,Diabetes mellitus (E10-E14),Diabetes,AR,839,
2005,Diabetes mellitus (E10-E14),Diabetes,AR,824,
2004,Diabetes mellitus (E10-E14),Diabetes,AR,838,
2003,Diabetes mellitus (E10-E14),Diabetes,AR,884,
2002,Diabetes mellitus (E10-E14),Diabetes,AR,793,
2001,Diabetes mellitus (E10-E14),Diabetes,AR,756,
2000,Diabetes mellitus (E10-E14),Diabetes,AR,714,
1999,Diabetes mellitus (E10-E14),Diabetes,AR,691,
2016,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,AR,8090,7687.33333333333
2015,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,AR,7938,
2014,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,AR,7581,
2013,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,AR,7377,
2012,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,AR,7407,
2011,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,AR,7168,
2010,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,AR,7274,
2009,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,AR,7295,
2008,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,AR,7516,
2007,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,AR,7214,
2006,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,AR,7431,
2005,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,AR,7575,
2004,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,AR,7534,
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,AR,7786,
2002,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,AR,8330,
2001,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,AR,8263,
2000,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,AR,8278,
1999,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,AR,8315,
2016,Influenza and pneumonia (J09-J18),Influenza and pneumonia,AR,623,756
2015,Influenza and pneumonia (J09-J18),Influenza and pneumonia,AR,700,
2014,Influenza and pneumonia (J09-J18),Influenza and pneumonia,AR,710,
2013,Influenza and pneumonia (J09-J18),Influenza and pneumonia,AR,794,
2012,Influenza and pneumonia (J09-J18),Influenza and pneumonia,AR,734,
2011,Influenza and pneumonia (J09-J18),Influenza and pneumonia,AR,727,
2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,AR,647,
2009,Influenza and pneumonia (J09-J18),Influenza and pneumonia,AR,705,
2008,Influenza and pneumonia (J09-J18),Influenza and pneumonia,AR,846,
2007,Influenza and pneumonia (J09-J18),Influenza and pneumonia,AR,734,
2006,Influenza and pneumonia (J09-J18),Influenza and pneumonia,AR,772,
2005,Influenza and pneumonia (J09-J18),Influenza and pneumonia,AR,886,
2004,Influenza and pneumonia (J09-J18),Influenza and pneumonia,AR,759,
2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,AR,921,
2002,Influenza and pneumonia (J09-J18),Influenza and pneumonia,AR,776,
2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,AR,735,
2000,Influenza and pneumonia (J09-J18),Influenza and pneumonia,AR,798,
1999,Influenza and pneumonia (J09-J18),Influenza and pneumonia,AR,741,
2016,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,AR,722,636.277777777778
2015,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,AR,707,
2014,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,AR,672,
2013,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,AR,762,
2012,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,AR,674,
2011,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,AR,787,
2010,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,AR,737,
2009,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,AR,680,
2008,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,AR,638,
2007,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,AR,666,
2006,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,AR,616,
2005,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,AR,624,
2004,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,AR,562,
2003,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,AR,526,
2002,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,AR,601,
2001,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,AR,521,
2000,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,AR,500,
1999,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,AR,458,
2016,Cerebrovascular diseases (I60-I69),Stroke,AR,1643,1871.44444444444
2015,Cerebrovascular diseases (I60-I69),Stroke,AR,1653,
2014,Cerebrovascular diseases (I60-I69),Stroke,AR,1583,
2013,Cerebrovascular diseases (I60-I69),Stroke,AR,1637,
2012,Cerebrovascular diseases (I60-I69),Stroke,AR,1664,
2011,Cerebrovascular diseases (I60-I69),Stroke,AR,1692,
2010,Cerebrovascular diseases (I60-I69),Stroke,AR,1741,
2009,Cerebrovascular diseases (I60-I69),Stroke,AR,1694,
2008,Cerebrovascular diseases (I60-I69),Stroke,AR,1722,
2007,Cerebrovascular diseases (I60-I69),Stroke,AR,1873,
2006,Cerebrovascular diseases (I60-I69),Stroke,AR,1884,
2005,Cerebrovascular diseases (I60-I69),Stroke,AR,1847,
2004,Cerebrovascular diseases (I60-I69),Stroke,AR,1948,
2003,Cerebrovascular diseases (I60-I69),Stroke,AR,2107,
2002,Cerebrovascular diseases (I60-I69),Stroke,AR,2232,
2001,Cerebrovascular diseases (I60-I69),Stroke,AR,2256,
2000,Cerebrovascular diseases (I60-I69),Stroke,AR,2255,
1999,Cerebrovascular diseases (I60-I69),Stroke,AR,2255,
2016,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,AR,555,432.388888888889
2015,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,AR,577,
2014,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,AR,515,
2013,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,AR,516,
2012,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,AR,485,
2011,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,AR,462,
2010,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,AR,447,
2009,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,AR,422,
2008,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,AR,447,
2007,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,AR,402,
2006,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,AR,376,
2005,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,AR,400,
2004,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,AR,361,
2003,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,AR,374,
2002,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,AR,377,
2001,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,AR,382,
2000,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,AR,349,
1999,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,AR,336,
2016,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,AR,1604,1411.22222222222
2015,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,AR,1538,
2014,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,AR,1458,
2013,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,AR,1373,
2012,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,AR,1521,
2011,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,AR,1510,
2010,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,AR,1461,
2009,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,AR,1473,
2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,AR,1477,
2007,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,AR,1391,
2006,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,AR,1415,
2005,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,AR,1329,
2004,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,AR,1406,
2003,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,AR,1304,
2002,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,AR,1311,
2001,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,AR,1277,
2000,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,AR,1267,
1999,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,AR,1287,
