Year,113 Cause Name,Cause Name,State,Deaths,Avg # of deaths
2011,Diabetes mellitus (E10-E14),Diabetes,MT,252,
2010,Diabetes mellitus (E10-E14),Diabetes,MT,227,
2009,Diabetes mellitus (E10-E14),Diabetes,MT,228,
2008,Diabetes mellitus (E10-E14),Diabetes,MT,254,
2007,Diabetes mellitus (E10-E14),Diabetes,MT,258,
2006,Diabetes mellitus (E10-E14),Diabetes,MT,249,
2005,Diabetes mellitus (E10-E14),Diabetes,MT,285,
2004,Diabetes mellitus (E10-E14),Diabetes,MT,237,
2003,Diabetes mellitus (E10-E14),Diabetes,MT,261,
2002,Diabetes mellitus (E10-E14),Diabetes,MT,210,
2001,Diabetes mellitus (E10-E14),Diabetes,MT,229,
2000,Diabetes mellitus (E10-E14),Diabetes,MT,227,
1999,Diabetes mellitus (E10-E14),Diabetes,MT,244,
2016,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,MT,2138,1947.61111111111
2015,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,MT,2104,
2014,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,MT,1957,
2013,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,MT,2004,
2012,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,MT,1903,
2011,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,MT,1921,
2010,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,MT,1849,
2009,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,MT,1832,
2008,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,MT,1975,
2007,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,MT,1870,
2006,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,MT,1869,
2005,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,MT,1855,
2004,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,MT,1838,
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,MT,1984,
2002,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,MT,1944,
2001,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,MT,1970,
2000,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,MT,1995,
1999,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,MT,2049,
2016,Influenza and pneumonia (J09-J18),Influenza and pneumonia,MT,147,190.555555555556
2015,Influenza and pneumonia (J09-J18),Influenza and pneumonia,MT,183,
2014,Influenza and pneumonia (J09-J18),Influenza and pneumonia,MT,179,
2013,Influenza and pneumonia (J09-J18),Influenza and pneumonia,MT,210,
2012,Influenza and pneumonia (J09-J18),Influenza and pneumonia,MT,155,
2011,Influenza and pneumonia (J09-J18),Influenza and pneumonia,MT,156,
2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,MT,168,
2009,Influenza and pneumonia (J09-J18),Influenza and pneumonia,MT,176,
2008,Influenza and pneumonia (J09-J18),Influenza and pneumonia,MT,168,
2007,Influenza and pneumonia (J09-J18),Influenza and pneumonia,MT,183,
2006,Influenza and pneumonia (J09-J18),Influenza and pneumonia,MT,169,
2005,Influenza and pneumonia (J09-J18),Influenza and pneumonia,MT,213,
2004,Influenza and pneumonia (J09-J18),Influenza and pneumonia,MT,165,
2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,MT,256,
2002,Influenza and pneumonia (J09-J18),Influenza and pneumonia,MT,255,
2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,MT,193,
2000,Influenza and pneumonia (J09-J18),Influenza and pneumonia,MT,202,
1999,Influenza and pneumonia (J09-J18),Influenza and pneumonia,MT,252,
2016,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,MT,155,119.388888888889
2015,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,MT,121,
2014,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,MT,125,
2013,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,MT,130,
2012,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,MT,100,
2011,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,MT,104,
2010,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,MT,133,
2009,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,MT,129,
2008,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,MT,151,
2007,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,MT,110,
2006,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,MT,132,
2005,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,MT,109,
2004,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,MT,108,
2003,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,MT,101,
2002,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,MT,105,
2001,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,MT,128,
2000,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,MT,116,
1999,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,MT,92,
2016,Cerebrovascular diseases (I60-I69),Stroke,MT,440,502
2015,Cerebrovascular diseases (I60-I69),Stroke,MT,458,
2014,Cerebrovascular diseases (I60-I69),Stroke,MT,480,
2013,Cerebrovascular diseases (I60-I69),Stroke,MT,480,
2012,Cerebrovascular diseases (I60-I69),Stroke,MT,415,
2011,Cerebrovascular diseases (I60-I69),Stroke,MT,460,
2010,Cerebrovascular diseases (I60-I69),Stroke,MT,494,
2009,Cerebrovascular diseases (I60-I69),Stroke,MT,462,
2008,Cerebrovascular diseases (I60-I69),Stroke,MT,466,
2007,Cerebrovascular diseases (I60-I69),Stroke,MT,443,
2006,Cerebrovascular diseases (I60-I69),Stroke,MT,461,
2005,Cerebrovascular diseases (I60-I69),Stroke,MT,522,
2004,Cerebrovascular diseases (I60-I69),Stroke,MT,484,
2003,Cerebrovascular diseases (I60-I69),Stroke,MT,576,
2002,Cerebrovascular diseases (I60-I69),Stroke,MT,639,
2001,Cerebrovascular diseases (I60-I69),Stroke,MT,578,
2000,Cerebrovascular diseases (I60-I69),Stroke,MT,583,
1999,Cerebrovascular diseases (I60-I69),Stroke,MT,595,
2016,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,MT,267,209.555555555556
2015,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,MT,272,
2014,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,MT,251,
2013,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,MT,243,
2012,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,MT,233,
2011,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,MT,232,
2010,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,MT,227,
2009,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,MT,219,
2008,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,MT,203,
2007,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,MT,196,
2006,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,MT,189,
2005,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,MT,206,
2004,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,MT,175,
2003,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,MT,180,
2002,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,MT,184,
2001,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,MT,175,
2000,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,MT,158,
1999,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,MT,162,
2016,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,MT,626,561.333333333333
2015,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,MT,637,
2014,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,MT,581,
2013,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,MT,623,
2012,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,MT,572,
2011,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,MT,609,
2010,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,MT,548,
2009,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,MT,619,
2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,MT,592,
2007,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,MT,614,
2006,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,MT,558,
2005,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,MT,524,
2004,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,MT,535,
2003,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,MT,518,
2002,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,MT,524,
2001,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,MT,468,
2000,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,MT,495,
1999,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,MT,461,
