Year,113 Cause Name,Cause Name,State,Deaths,Avg # of deaths
2008,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,ND,86,
2007,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,ND,95,
2006,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,ND,90,
2005,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,ND,92,
2004,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,ND,73,
2003,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,ND,81,
2002,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,ND,91,
2001,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,ND,79,
2000,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,ND,68,
1999,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,ND,73,
2016,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,ND,371,298.722222222222
2015,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,ND,368,
2014,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,ND,349,
2013,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,ND,326,
2012,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,ND,318,
2011,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,ND,298,
2010,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,ND,285,
2009,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,ND,324,
2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,ND,342,
2007,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,ND,279,
2006,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,ND,275,
2005,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,ND,287,
2004,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,ND,274,
2003,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,ND,282,
2002,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,ND,246,
2001,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,ND,238,
2000,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,ND,248,
1999,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,ND,267,
