Year,113 Cause Name,Cause Name,State,Deaths,Avg # of deaths
2014,Diabetes mellitus (E10-E14),Diabetes,NH,300,
2013,Diabetes mellitus (E10-E14),Diabetes,NH,310,
2012,Diabetes mellitus (E10-E14),Diabetes,NH,275,
2011,Diabetes mellitus (E10-E14),Diabetes,NH,280,
2010,Diabetes mellitus (E10-E14),Diabetes,NH,236,
2009,Diabetes mellitus (E10-E14),Diabetes,NH,276,
2008,Diabetes mellitus (E10-E14),Diabetes,NH,297,
2007,Diabetes mellitus (E10-E14),Diabetes,NH,280,
2006,Diabetes mellitus (E10-E14),Diabetes,NH,296,
2005,Diabetes mellitus (E10-E14),Diabetes,NH,310,
2004,Diabetes mellitus (E10-E14),Diabetes,NH,313,
2003,Diabetes mellitus (E10-E14),Diabetes,NH,300,
2002,Diabetes mellitus (E10-E14),Diabetes,NH,311,
2001,Diabetes mellitus (E10-E14),Diabetes,NH,291,
2000,Diabetes mellitus (E10-E14),Diabetes,NH,297,
1999,Diabetes mellitus (E10-E14),Diabetes,NH,294,
2016,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,NH,2631,2544.61111111111
2015,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,NH,2571,
2014,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,NH,2464,
2013,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,NH,2434,
2012,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,NH,2324,
2011,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,NH,2333,
2010,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,NH,2290,
2009,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,NH,2268,
2008,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,NH,2409,
2007,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,NH,2511,
2006,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,NH,2501,
2005,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,NH,2530,
2004,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,NH,2639,
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,NH,2725,
2002,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,NH,2776,
2001,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,NH,2835,
2000,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,NH,2811,
1999,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,NH,2751,
2016,Influenza and pneumonia (J09-J18),Influenza and pneumonia,NH,203,217.722222222222
2015,Influenza and pneumonia (J09-J18),Influenza and pneumonia,NH,275,
2014,Influenza and pneumonia (J09-J18),Influenza and pneumonia,NH,194,
2013,Influenza and pneumonia (J09-J18),Influenza and pneumonia,NH,226,
2012,Influenza and pneumonia (J09-J18),Influenza and pneumonia,NH,204,
2011,Influenza and pneumonia (J09-J18),Influenza and pneumonia,NH,220,
2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,NH,191,
2009,Influenza and pneumonia (J09-J18),Influenza and pneumonia,NH,194,
2008,Influenza and pneumonia (J09-J18),Influenza and pneumonia,NH,211,
2007,Influenza and pneumonia (J09-J18),Influenza and pneumonia,NH,207,
2006,Influenza and pneumonia (J09-J18),Influenza and pneumonia,NH,212,
2005,Influenza and pneumonia (J09-J18),Influenza and pneumonia,NH,273,
2004,Influenza and pneumonia (J09-J18),Influenza and pneumonia,NH,271,
2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,NH,204,
2002,Influenza and pneumonia (J09-J18),Influenza and pneumonia,NH,237,
2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,NH,216,
2000,Influenza and pneumonia (J09-J18),Influenza and pneumonia,NH,194,
1999,Influenza and pneumonia (J09-J18),Influenza and pneumonia,NH,187,
2016,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,NH,161,158.111111111111
2015,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,NH,194,
2014,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,NH,167,
2013,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,NH,175,
2012,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,NH,161,
2011,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,NH,172,
2010,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,NH,206,
2009,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,NH,165,
2008,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,NH,174,
2007,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,NH,149,
2006,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,NH,160,
2005,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,NH,173,
2004,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,NH,163,
2003,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,NH,150,
2002,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,NH,141,
2001,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,NH,136,
2000,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,NH,106,
1999,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,NH,93,
2016,Cerebrovascular diseases (I60-I69),Stroke,NH,490,526.944444444445
2015,Cerebrovascular diseases (I60-I69),Stroke,NH,457,
2014,Cerebrovascular diseases (I60-I69),Stroke,NH,474,
2013,Cerebrovascular diseases (I60-I69),Stroke,NH,441,
2012,Cerebrovascular diseases (I60-I69),Stroke,NH,457,
2011,Cerebrovascular diseases (I60-I69),Stroke,NH,490,
2010,Cerebrovascular diseases (I60-I69),Stroke,NH,500,
2009,Cerebrovascular diseases (I60-I69),Stroke,NH,499,
2008,Cerebrovascular diseases (I60-I69),Stroke,NH,484,
2007,Cerebrovascular diseases (I60-I69),Stroke,NH,489,
2006,Cerebrovascular diseases (I60-I69),Stroke,NH,494,
2005,Cerebrovascular diseases (I60-I69),Stroke,NH,497,
2004,Cerebrovascular diseases (I60-I69),Stroke,NH,586,
2003,Cerebrovascular diseases (I60-I69),Stroke,NH,536,
2002,Cerebrovascular diseases (I60-I69),Stroke,NH,627,
2001,Cerebrovascular diseases (I60-I69),Stroke,NH,633,
2000,Cerebrovascular diseases (I60-I69),Stroke,NH,662,
1999,Cerebrovascular diseases (I60-I69),Stroke,NH,669,
2016,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,NH,244,176.333333333333
2015,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,NH,228,
2014,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,NH,247,
2013,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,NH,185,
2012,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,NH,202,
2011,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,NH,198,
2010,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,NH,196,
2009,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,NH,166,
2008,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,NH,179,
2007,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,NH,158,
2006,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,NH,151,
2005,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,NH,162,
2004,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,NH,133,
2003,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,NH,158,
2002,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,NH,132,
2001,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,NH,167,
2000,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,NH,131,
1999,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,NH,137,
2016,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,NH,924,521.222222222222
2015,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,NH,815,
2014,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,NH,716,
2013,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,NH,619,
2012,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,NH,573,
2011,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,NH,553,
2010,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,NH,517,
2009,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,NH,482,
2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,NH,488,
2007,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,NH,527,
2006,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,NH,460,
2005,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,NH,477,
2004,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,NH,445,
2003,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,NH,405,
2002,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,NH,357,
2001,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,NH,374,
2000,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,NH,321,
1999,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,NH,329,
