Year,113 Cause Name,Cause Name,State,Deaths,Avg # of deaths
2006,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,OK,9798,
2005,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,OK,10043,
2004,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,OK,10335,
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,OK,11061,
2002,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,OK,11230,
2001,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,OK,10840,
2000,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,OK,11297,
1999,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,OK,11263,
2016,Influenza and pneumonia (J09-J18),Influenza and pneumonia,OK,546,826.777777777778
2015,Influenza and pneumonia (J09-J18),Influenza and pneumonia,OK,717,
2014,Influenza and pneumonia (J09-J18),Influenza and pneumonia,OK,723,
2013,Influenza and pneumonia (J09-J18),Influenza and pneumonia,OK,759,
2012,Influenza and pneumonia (J09-J18),Influenza and pneumonia,OK,573,
2011,Influenza and pneumonia (J09-J18),Influenza and pneumonia,OK,863,
2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,OK,778,
2009,Influenza and pneumonia (J09-J18),Influenza and pneumonia,OK,879,
2008,Influenza and pneumonia (J09-J18),Influenza and pneumonia,OK,938,
2007,Influenza and pneumonia (J09-J18),Influenza and pneumonia,OK,801,
2006,Influenza and pneumonia (J09-J18),Influenza and pneumonia,OK,879,
2005,Influenza and pneumonia (J09-J18),Influenza and pneumonia,OK,948,
2004,Influenza and pneumonia (J09-J18),Influenza and pneumonia,OK,810,
2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,OK,949,
2002,Influenza and pneumonia (J09-J18),Influenza and pneumonia,OK,914,
2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,OK,913,
2000,Influenza and pneumonia (J09-J18),Influenza and pneumonia,OK,885,
1999,Influenza and pneumonia (J09-J18),Influenza and pneumonia,OK,1007,
2016,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,OK,577,574.611111111111
2015,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,OK,616,
2014,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,OK,604,
2013,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,OK,606,
2012,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,OK,554,
2011,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,OK,550,
2010,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,OK,595,
2009,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,OK,637,
2008,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,OK,664,
2007,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,OK,623,
2006,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,OK,594,
2005,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,OK,564,
2004,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,OK,565,
2003,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,OK,566,
2002,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,OK,500,
2001,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,OK,567,
2000,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,OK,536,
1999,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,OK,425,
2016,Cerebrovascular diseases (I60-I69),Stroke,OK,1859,2119.05555555556
2015,Cerebrovascular diseases (I60-I69),Stroke,OK,1881,
2014,Cerebrovascular diseases (I60-I69),Stroke,OK,1847,
2013,Cerebrovascular diseases (I60-I69),Stroke,OK,1880,
2012,Cerebrovascular diseases (I60-I69),Stroke,OK,1893,
2011,Cerebrovascular diseases (I60-I69),Stroke,OK,1864,
2010,Cerebrovascular diseases (I60-I69),Stroke,OK,1980,
2009,Cerebrovascular diseases (I60-I69),Stroke,OK,1961,
2008,Cerebrovascular diseases (I60-I69),Stroke,OK,2079,
2007,Cerebrovascular diseases (I60-I69),Stroke,OK,2126,
2006,Cerebrovascular diseases (I60-I69),Stroke,OK,2085,
2005,Cerebrovascular diseases (I60-I69),Stroke,OK,2235,
2004,Cerebrovascular diseases (I60-I69),Stroke,OK,2183,
2003,Cerebrovascular diseases (I60-I69),Stroke,OK,2485,
2002,Cerebrovascular diseases (I60-I69),Stroke,OK,2427,
2001,Cerebrovascular diseases (I60-I69),Stroke,OK,2384,
2000,Cerebrovascular diseases (I60-I69),Stroke,OK,2493,
1999,Cerebrovascular diseases (I60-I69),Stroke,OK,2481,
2016,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,OK,822,595.166666666667
2015,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,OK,790,
2014,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,OK,736,
2013,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,OK,665,
2012,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,OK,670,
2011,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,OK,693,
2010,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,OK,618,
2009,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,OK,567,
2008,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,OK,575,
2007,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,OK,531,
2006,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,OK,537,
2005,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,OK,522,
2004,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,OK,506,
2003,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,OK,476,
2002,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,OK,501,
2001,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,OK,515,
2000,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,OK,497,
1999,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,OK,492,
2016,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,OK,2592,2088.44444444444
2015,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,OK,2422,
2014,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,OK,2421,
2013,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,OK,2474,
2012,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,OK,2388,
2011,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,OK,2261,
2010,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,OK,2288,
2009,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,OK,2284,
2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,OK,2119,
2007,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,OK,2149,
2006,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,OK,2039,
2005,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,OK,2005,
2004,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,OK,1947,
2003,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,OK,1748,
2002,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,OK,1580,
2001,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,OK,1700,
2000,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,OK,1566,
1999,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,OK,1609,
