Year,113 Cause Name,Cause Name,State,Deaths,Avg # of deaths
2007,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,MS,697,
2006,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,MS,673,
2005,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,MS,667,
2004,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,MS,662,
2003,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,MS,676,
2002,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,MS,580,
2001,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,MS,602,
2000,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,MS,612,
1999,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,MS,623,
2016,Cerebrovascular diseases (I60-I69),Stroke,MS,1705,1666.44444444444
2015,Cerebrovascular diseases (I60-I69),Stroke,MS,1734,
2014,Cerebrovascular diseases (I60-I69),Stroke,MS,1584,
2013,Cerebrovascular diseases (I60-I69),Stroke,MS,1500,
2012,Cerebrovascular diseases (I60-I69),Stroke,MS,1502,
2011,Cerebrovascular diseases (I60-I69),Stroke,MS,1526,
2010,Cerebrovascular diseases (I60-I69),Stroke,MS,1520,
2009,Cerebrovascular diseases (I60-I69),Stroke,MS,1436,
2008,Cerebrovascular diseases (I60-I69),Stroke,MS,1592,
2007,Cerebrovascular diseases (I60-I69),Stroke,MS,1589,
2006,Cerebrovascular diseases (I60-I69),Stroke,MS,1585,
2005,Cerebrovascular diseases (I60-I69),Stroke,MS,1622,
2004,Cerebrovascular diseases (I60-I69),Stroke,MS,1651,
2003,Cerebrovascular diseases (I60-I69),Stroke,MS,1736,
2002,Cerebrovascular diseases (I60-I69),Stroke,MS,1926,
2001,Cerebrovascular diseases (I60-I69),Stroke,MS,1935,
2000,Cerebrovascular diseases (I60-I69),Stroke,MS,1999,
1999,Cerebrovascular diseases (I60-I69),Stroke,MS,1854,
2016,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,MS,383,366.555555555556
2015,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,MS,431,
2014,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,MS,380,
2013,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,MS,388,
2012,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,MS,410,
2011,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,MS,389,
2010,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,MS,388,
2009,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,MS,381,
2008,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,MS,409,
2007,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,MS,396,
2006,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,MS,325,
2005,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,MS,363,
2004,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,MS,350,
2003,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,MS,336,
2002,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,MS,343,
2001,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,MS,328,
2000,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,MS,294,
1999,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,MS,304,
2016,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,MS,1803,1715.27777777778
2015,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,MS,1814,
2014,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,MS,1712,
2013,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,MS,1692,
2012,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,MS,1627,
2011,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,MS,1724,
2010,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,MS,1685,
2009,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,MS,1658,
2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,MS,1693,
2007,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,MS,1808,
2006,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,MS,1856,
2005,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,MS,1936,
2004,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,MS,1703,
2003,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,MS,1656,
2002,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,MS,1642,
2001,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,MS,1571,
2000,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,MS,1653,
1999,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,MS,1642,
