Year,113 Cause Name,Cause Name,State,Deaths,Avg # of deaths
2016,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,VA,1543,1379.66666666667
2015,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,VA,1470,
2014,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,VA,1553,
2013,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,VA,1547,
2012,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,VA,1523,
2011,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,VA,1419,
2010,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,VA,1595,
2009,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,VA,1521,
2008,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,VA,1537,
2007,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,VA,1439,
2006,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,VA,1400,
2005,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,VA,1277,
2004,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,VA,1249,
2003,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,VA,1244,
2002,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,VA,1236,
2001,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,VA,1128,
2000,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,VA,1118,
1999,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,VA,1035,
2016,Cerebrovascular diseases (I60-I69),Stroke,VA,3502,3585
2015,Cerebrovascular diseases (I60-I69),Stroke,VA,3393,
2014,Cerebrovascular diseases (I60-I69),Stroke,VA,3229,
2013,Cerebrovascular diseases (I60-I69),Stroke,VA,3287,
2012,Cerebrovascular diseases (I60-I69),Stroke,VA,3394,
2011,Cerebrovascular diseases (I60-I69),Stroke,VA,3347,
2010,Cerebrovascular diseases (I60-I69),Stroke,VA,3293,
2009,Cerebrovascular diseases (I60-I69),Stroke,VA,3244,
2008,Cerebrovascular diseases (I60-I69),Stroke,VA,3301,
2007,Cerebrovascular diseases (I60-I69),Stroke,VA,3313,
2006,Cerebrovascular diseases (I60-I69),Stroke,VA,3523,
2005,Cerebrovascular diseases (I60-I69),Stroke,VA,3675,
2004,Cerebrovascular diseases (I60-I69),Stroke,VA,3788,
2003,Cerebrovascular diseases (I60-I69),Stroke,VA,3938,
2002,Cerebrovascular diseases (I60-I69),Stroke,VA,3960,
2001,Cerebrovascular diseases (I60-I69),Stroke,VA,4129,
2000,Cerebrovascular diseases (I60-I69),Stroke,VA,4104,
1999,Cerebrovascular diseases (I60-I69),Stroke,VA,4110,
2016,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,VA,1166,937.944444444445
2015,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,VA,1118,
2014,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,VA,1123,
2013,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,VA,1072,
2012,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,VA,1063,
2011,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,VA,1054,
2010,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,VA,963,
2009,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,VA,963,
2008,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,VA,948,
2007,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,VA,880,
2006,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,VA,876,
2005,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,VA,866,
2004,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,VA,828,
2003,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,VA,808,
2002,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,VA,799,
2001,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,VA,797,
2000,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,VA,768,
1999,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,VA,791,
2016,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,VA,3710,2775.77777777778
2015,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,VA,3429,
2014,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,VA,3146,
2013,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,VA,2951,
2012,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,VA,2883,
2011,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,VA,2809,
2010,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,VA,2527,
2009,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,VA,2622,
2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,VA,2820,
2007,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,VA,2931,
2006,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,VA,2703,
2005,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,VA,2638,
2004,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,VA,2630,
2003,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,VA,2644,
2002,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,VA,2479,
2001,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,VA,2432,
2000,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,VA,2396,
1999,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,VA,2214,
