Year,113 Cause Name,Cause Name,State,Deaths,Avg # of deaths
2007,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,CO,444,
2006,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,CO,472,
2005,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,CO,470,
2004,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,CO,406,
2003,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,CO,409,
2002,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,CO,417,
2001,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,CO,391,
2000,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,CO,357,
1999,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,CO,312,
2016,Cerebrovascular diseases (I60-I69),Stroke,CO,1927,1701.88888888889
2015,Cerebrovascular diseases (I60-I69),Stroke,CO,1856,
2014,Cerebrovascular diseases (I60-I69),Stroke,CO,1714,
2013,Cerebrovascular diseases (I60-I69),Stroke,CO,1588,
2012,Cerebrovascular diseases (I60-I69),Stroke,CO,1576,
2011,Cerebrovascular diseases (I60-I69),Stroke,CO,1606,
2010,Cerebrovascular diseases (I60-I69),Stroke,CO,1607,
2009,Cerebrovascular diseases (I60-I69),Stroke,CO,1532,
2008,Cerebrovascular diseases (I60-I69),Stroke,CO,1565,
2007,Cerebrovascular diseases (I60-I69),Stroke,CO,1600,
2006,Cerebrovascular diseases (I60-I69),Stroke,CO,1532,
2005,Cerebrovascular diseases (I60-I69),Stroke,CO,1599,
2004,Cerebrovascular diseases (I60-I69),Stroke,CO,1638,
2003,Cerebrovascular diseases (I60-I69),Stroke,CO,1813,
2002,Cerebrovascular diseases (I60-I69),Stroke,CO,1915,
2001,Cerebrovascular diseases (I60-I69),Stroke,CO,1825,
2000,Cerebrovascular diseases (I60-I69),Stroke,CO,1907,
1999,Cerebrovascular diseases (I60-I69),Stroke,CO,1834,
2016,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,CO,1168,857.055555555556
2015,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,CO,1093,
2014,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,CO,1083,
2013,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,CO,1007,
2012,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,CO,1052,
2011,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,CO,913,
2010,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,CO,865,
2009,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,CO,941,
2008,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,CO,803,
2007,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,CO,811,
2006,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,CO,730,
2005,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,CO,800,
2004,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,CO,797,
2003,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,CO,728,
2002,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,CO,727,
2001,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,CO,722,
2000,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,CO,613,
1999,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,CO,574,
2016,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,CO,2880,2110.44444444444
2015,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,CO,2725,
2014,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,CO,2517,
2013,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,CO,2422,
2012,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,CO,2403,
2011,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,CO,2330,
2010,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,CO,2106,
2009,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,CO,2144,
2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,CO,2172,
2007,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,CO,2056,
2006,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,CO,1917,
2005,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,CO,1947,
2004,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,CO,1810,
2003,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,CO,1806,
2002,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,CO,1812,
2001,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,CO,1720,
2000,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,CO,1702,
1999,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,CO,1519,
