Year,113 Cause Name,Cause Name,State,Deaths,Avg # of deaths
2011,Influenza and pneumonia (J09-J18),Influenza and pneumonia,MA,1418,
2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,MA,1291,
2009,Influenza and pneumonia (J09-J18),Influenza and pneumonia,MA,1348,
2008,Influenza and pneumonia (J09-J18),Influenza and pneumonia,MA,1598,
2007,Influenza and pneumonia (J09-J18),Influenza and pneumonia,MA,1538,
2006,Influenza and pneumonia (J09-J18),Influenza and pneumonia,MA,1750,
2005,Influenza and pneumonia (J09-J18),Influenza and pneumonia,MA,1935,
2004,Influenza and pneumonia (J09-J18),Influenza and pneumonia,MA,1959,
2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,MA,2019,
2002,Influenza and pneumonia (J09-J18),Influenza and pneumonia,MA,2087,
2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,MA,1770,
2000,Influenza and pneumonia (J09-J18),Influenza and pneumonia,MA,2078,
1999,Influenza and pneumonia (J09-J18),Influenza and pneumonia,MA,1904,
2016,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,MA,1139,1275.72222222222
2015,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,MA,1228,
2014,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,MA,1228,
2013,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,MA,1261,
2012,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,MA,1271,
2011,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,MA,1234,
2010,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,MA,1381,
2009,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,MA,1269,
2008,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,MA,1377,
2007,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,MA,1361,
2006,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,MA,1406,
2005,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,MA,1410,
2004,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,MA,1250,
2003,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,MA,1286,
2002,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,MA,1297,
2001,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,MA,1207,
2000,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,MA,1231,
1999,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,MA,1127,
2016,Cerebrovascular diseases (I60-I69),Stroke,MA,2468,2894.27777777778
2015,Cerebrovascular diseases (I60-I69),Stroke,MA,2475,
2014,Cerebrovascular diseases (I60-I69),Stroke,MA,2460,
2013,Cerebrovascular diseases (I60-I69),Stroke,MA,2354,
2012,Cerebrovascular diseases (I60-I69),Stroke,MA,2371,
2011,Cerebrovascular diseases (I60-I69),Stroke,MA,2466,
2010,Cerebrovascular diseases (I60-I69),Stroke,MA,2516,
2009,Cerebrovascular diseases (I60-I69),Stroke,MA,2579,
2008,Cerebrovascular diseases (I60-I69),Stroke,MA,2747,
2007,Cerebrovascular diseases (I60-I69),Stroke,MA,2832,
2006,Cerebrovascular diseases (I60-I69),Stroke,MA,2880,
2005,Cerebrovascular diseases (I60-I69),Stroke,MA,2977,
2004,Cerebrovascular diseases (I60-I69),Stroke,MA,3254,
2003,Cerebrovascular diseases (I60-I69),Stroke,MA,3407,
2002,Cerebrovascular diseases (I60-I69),Stroke,MA,3559,
2001,Cerebrovascular diseases (I60-I69),Stroke,MA,3535,
2000,Cerebrovascular diseases (I60-I69),Stroke,MA,3669,
1999,Cerebrovascular diseases (I60-I69),Stroke,MA,3548,
2016,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,MA,631,513.944444444445
2015,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,MA,642,
2014,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,MA,596,
2013,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,MA,572,
2012,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,MA,604,
2011,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,MA,585,
2010,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,MA,598,
2009,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,MA,530,
2008,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,MA,509,
2007,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,MA,516,
2006,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,MA,450,
2005,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,MA,480,
2004,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,MA,425,
2003,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,MA,433,
2002,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,MA,436,
2001,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,MA,426,
2000,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,MA,387,
1999,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,MA,431,
2016,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,MA,3831,2074.55555555556
2015,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,MA,3229,
2014,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,MA,2668,
2013,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,MA,2393,
2012,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,MA,2195,
2011,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,MA,2224,
2010,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,MA,2060,
2009,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,MA,2076,
2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,MA,2040,
2007,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,MA,2139,
2006,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,MA,2214,
2005,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,MA,1907,
2004,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,MA,1366,
2003,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,MA,1421,
2002,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,MA,1413,
2001,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,MA,1506,
2000,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,MA,1357,
1999,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,MA,1303,
