Year,113 Cause Name,Cause Name,State,Deaths,Avg # of deaths
2006,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,OR,6620,
2005,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,OR,6791,
2004,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,OR,6725,
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,OR,7049,
2002,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,OR,7262,
2001,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,OR,7075,
2000,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,OR,7094,
1999,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,OR,7263,
2016,Influenza and pneumonia (J09-J18),Influenza and pneumonia,OR,452,525.333333333333
2015,Influenza and pneumonia (J09-J18),Influenza and pneumonia,OR,453,
2014,Influenza and pneumonia (J09-J18),Influenza and pneumonia,OR,450,
2013,Influenza and pneumonia (J09-J18),Influenza and pneumonia,OR,496,
2012,Influenza and pneumonia (J09-J18),Influenza and pneumonia,OR,382,
2011,Influenza and pneumonia (J09-J18),Influenza and pneumonia,OR,401,
2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,OR,417,
2009,Influenza and pneumonia (J09-J18),Influenza and pneumonia,OR,507,
2008,Influenza and pneumonia (J09-J18),Influenza and pneumonia,OR,517,
2007,Influenza and pneumonia (J09-J18),Influenza and pneumonia,OR,477,
2006,Influenza and pneumonia (J09-J18),Influenza and pneumonia,OR,522,
2005,Influenza and pneumonia (J09-J18),Influenza and pneumonia,OR,614,
2004,Influenza and pneumonia (J09-J18),Influenza and pneumonia,OR,558,
2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,OR,632,
2002,Influenza and pneumonia (J09-J18),Influenza and pneumonia,OR,666,
2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,OR,575,
2000,Influenza and pneumonia (J09-J18),Influenza and pneumonia,OR,642,
1999,Influenza and pneumonia (J09-J18),Influenza and pneumonia,OR,695,
2016,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,OR,398,342.888888888889
2015,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,OR,409,
2014,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,OR,378,
2013,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,OR,327,
2012,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,OR,320,
2011,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,OR,316,
2010,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,OR,400,
2009,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,OR,387,
2008,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,OR,397,
2007,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,OR,426,
2006,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,OR,353,
2005,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,OR,295,
2004,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,OR,308,
2003,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,OR,306,
2002,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,OR,266,
2001,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,OR,331,
2000,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,OR,295,
1999,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,OR,260,
2016,Cerebrovascular diseases (I60-I69),Stroke,OR,1943,2127.38888888889
2015,Cerebrovascular diseases (I60-I69),Stroke,OR,1873,
2014,Cerebrovascular diseases (I60-I69),Stroke,OR,1821,
2013,Cerebrovascular diseases (I60-I69),Stroke,OR,1775,
2012,Cerebrovascular diseases (I60-I69),Stroke,OR,1763,
2011,Cerebrovascular diseases (I60-I69),Stroke,OR,1913,
2010,Cerebrovascular diseases (I60-I69),Stroke,OR,1793,
2009,Cerebrovascular diseases (I60-I69),Stroke,OR,1912,
2008,Cerebrovascular diseases (I60-I69),Stroke,OR,1899,
2007,Cerebrovascular diseases (I60-I69),Stroke,OR,1835,
2006,Cerebrovascular diseases (I60-I69),Stroke,OR,1978,
2005,Cerebrovascular diseases (I60-I69),Stroke,OR,2289,
2004,Cerebrovascular diseases (I60-I69),Stroke,OR,2328,
2003,Cerebrovascular diseases (I60-I69),Stroke,OR,2554,
2002,Cerebrovascular diseases (I60-I69),Stroke,OR,2645,
2001,Cerebrovascular diseases (I60-I69),Stroke,OR,2588,
2000,Cerebrovascular diseases (I60-I69),Stroke,OR,2585,
1999,Cerebrovascular diseases (I60-I69),Stroke,OR,2799,
2016,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,OR,772,620.5
2015,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,OR,762,
2014,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,OR,782,
2013,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,OR,698,
2012,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,OR,724,
2011,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,OR,656,
2010,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,OR,685,
2009,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,OR,644,
2008,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,OR,572,
2007,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,OR,594,
2006,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,OR,579,
2005,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,OR,560,
2004,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,OR,555,
2003,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,OR,592,
2002,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,OR,518,
2001,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,OR,505,
2000,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,OR,493,
1999,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,OR,478,
2016,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,OR,2105,1590.77777777778
2015,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,OR,1999,
2014,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,OR,1803,
2013,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,OR,1755,
2012,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,OR,1709,
2011,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,OR,1722,
2010,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,OR,1566,
2009,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,OR,1598,
2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,OR,1674,
2007,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,OR,1646,
2006,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,OR,1586,
2005,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,OR,1469,
2004,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,OR,1444,
2003,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,OR,1401,
2002,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,OR,1397,
2001,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,OR,1313,
2000,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,OR,1248,
1999,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,OR,1199,
