Year,113 Cause Name,Cause Name,State,Deaths,Avg # of deaths
2008,Chronic lower respiratory diseases (J40-J47),CLRD,SC,2266,
2007,Chronic lower respiratory diseases (J40-J47),CLRD,SC,2036,
2006,Chronic lower respiratory diseases (J40-J47),CLRD,SC,1935,
2005,Chronic lower respiratory diseases (J40-J47),CLRD,SC,1977,
2004,Chronic lower respiratory diseases (J40-J47),CLRD,SC,1792,
2003,Chronic lower respiratory diseases (J40-J47),CLRD,SC,1913,
2002,Chronic lower respiratory diseases (J40-J47),CLRD,SC,1889,
2001,Chronic lower respiratory diseases (J40-J47),CLRD,SC,1731,
2000,Chronic lower respiratory diseases (J40-J47),CLRD,SC,1730,
1999,Chronic lower respiratory diseases (J40-J47),CLRD,SC,1752,
2016,Diabetes mellitus (E10-E14),Diabetes,SC,1369,1181.94444444444
2015,Diabetes mellitus (E10-E14),Diabetes,SC,1347,
2014,Diabetes mellitus (E10-E14),Diabetes,SC,1239,
2013,Diabetes mellitus (E10-E14),Diabetes,SC,1240,
2012,Diabetes mellitus (E10-E14),Diabetes,SC,1197,
2011,Diabetes mellitus (E10-E14),Diabetes,SC,1090,
2010,Diabetes mellitus (E10-E14),Diabetes,SC,1128,
2009,Diabetes mellitus (E10-E14),Diabetes,SC,1128,
2008,Diabetes mellitus (E10-E14),Diabetes,SC,1133,
2007,Diabetes mellitus (E10-E14),Diabetes,SC,1231,
2006,Diabetes mellitus (E10-E14),Diabetes,SC,1136,
2005,Diabetes mellitus (E10-E14),Diabetes,SC,1187,
2004,Diabetes mellitus (E10-E14),Diabetes,SC,1165,
2003,Diabetes mellitus (E10-E14),Diabetes,SC,1161,
2002,Diabetes mellitus (E10-E14),Diabetes,SC,1112,
2001,Diabetes mellitus (E10-E14),Diabetes,SC,1088,
2000,Diabetes mellitus (E10-E14),Diabetes,SC,1206,
1999,Diabetes mellitus (E10-E14),Diabetes,SC,1118,
2016,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,SC,10195,9499.66666666667
2015,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,SC,10092,
2014,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,SC,9964,
2013,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,SC,9648,
2012,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,SC,9364,
2011,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,SC,9295,
2010,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,SC,9295,
2009,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,SC,9068,
2008,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,SC,8996,
2007,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,SC,8992,
2006,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,SC,9030,
2005,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,SC,9359,
2004,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,SC,9182,
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,SC,9510,
2002,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,SC,9659,
2001,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,SC,9471,
2000,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,SC,9893,
1999,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,SC,9981,
2016,Influenza and pneumonia (J09-J18),Influenza and pneumonia,SC,690,772.444444444445
2015,Influenza and pneumonia (J09-J18),Influenza and pneumonia,SC,848,
2014,Influenza and pneumonia (J09-J18),Influenza and pneumonia,SC,751,
2013,Influenza and pneumonia (J09-J18),Influenza and pneumonia,SC,747,
2012,Influenza and pneumonia (J09-J18),Influenza and pneumonia,SC,726,
2011,Influenza and pneumonia (J09-J18),Influenza and pneumonia,SC,768,
2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,SC,747,
2009,Influenza and pneumonia (J09-J18),Influenza and pneumonia,SC,759,
2008,Influenza and pneumonia (J09-J18),Influenza and pneumonia,SC,727,
2007,Influenza and pneumonia (J09-J18),Influenza and pneumonia,SC,723,
2006,Influenza and pneumonia (J09-J18),Influenza and pneumonia,SC,724,
2005,Influenza and pneumonia (J09-J18),Influenza and pneumonia,SC,771,
2004,Influenza and pneumonia (J09-J18),Influenza and pneumonia,SC,770,
2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,SC,907,
2002,Influenza and pneumonia (J09-J18),Influenza and pneumonia,SC,910,
2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,SC,754,
2000,Influenza and pneumonia (J09-J18),Influenza and pneumonia,SC,699,
1999,Influenza and pneumonia (J09-J18),Influenza and pneumonia,SC,883,
2016,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,SC,897,801.555555555556
2015,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,SC,886,
2014,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,SC,837,
2013,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,SC,869,
2012,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,SC,860,
2011,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,SC,802,
2010,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,SC,963,
2009,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,SC,893,
2008,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,SC,945,
2007,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,SC,806,
2006,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,SC,846,
2005,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,SC,823,
2004,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,SC,818,
2003,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,SC,797,
2002,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,SC,781,
2001,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,SC,632,
2000,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,SC,539,
1999,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,SC,434,
2016,Cerebrovascular diseases (I60-I69),Stroke,SC,2627,2557.83333333333
2015,Cerebrovascular diseases (I60-I69),Stroke,SC,2600,
2014,Cerebrovascular diseases (I60-I69),Stroke,SC,2393,
2013,Cerebrovascular diseases (I60-I69),Stroke,SC,2508,
2012,Cerebrovascular diseases (I60-I69),Stroke,SC,2349,
2011,Cerebrovascular diseases (I60-I69),Stroke,SC,2287,
2010,Cerebrovascular diseases (I60-I69),Stroke,SC,2293,
2009,Cerebrovascular diseases (I60-I69),Stroke,SC,2400,
2008,Cerebrovascular diseases (I60-I69),Stroke,SC,2394,
2007,Cerebrovascular diseases (I60-I69),Stroke,SC,2466,
2006,Cerebrovascular diseases (I60-I69),Stroke,SC,2291,
2005,Cerebrovascular diseases (I60-I69),Stroke,SC,2458,
2004,Cerebrovascular diseases (I60-I69),Stroke,SC,2643,
2003,Cerebrovascular diseases (I60-I69),Stroke,SC,2748,
2002,Cerebrovascular diseases (I60-I69),Stroke,SC,2822,
2001,Cerebrovascular diseases (I60-I69),Stroke,SC,2832,
2000,Cerebrovascular diseases (I60-I69),Stroke,SC,2956,
1999,Cerebrovascular diseases (I60-I69),Stroke,SC,2974,
2016,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,SC,815,580.444444444445
2015,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,SC,742,
2014,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,SC,753,
2013,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,SC,696,
2012,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,SC,673,
2011,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,SC,658,
2010,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,SC,637,
2009,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,SC,619,
2008,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,SC,565,
2007,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,SC,530,
2006,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,SC,524,
2005,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,SC,510,
2004,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,SC,482,
2003,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,SC,476,
2002,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,SC,440,
2001,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,SC,467,
2000,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,SC,443,
1999,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,SC,418,
2016,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,SC,3012,2259.66666666667
2015,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,SC,2737,
2014,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,SC,2436,
2013,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,SC,2287,
2012,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,SC,2336,
2011,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,SC,2285,
2010,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,SC,2274,
2009,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,SC,2229,
2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,SC,2285,
2007,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,SC,2364,
2006,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,SC,2315,
2005,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,SC,2272,
2004,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,SC,2094,
2003,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,SC,1941,
2002,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,SC,1972,
2001,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,SC,1960,
2000,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,SC,1974,
1999,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,SC,1901,
