Year,113 Cause Name,Cause Name,State,Deaths,Avg # of deaths
2011,Chronic lower respiratory diseases (J40-J47),CLRD,TX,9097,
2010,Chronic lower respiratory diseases (J40-J47),CLRD,TX,8921,
2009,Chronic lower respiratory diseases (J40-J47),CLRD,TX,8649,
2008,Chronic lower respiratory diseases (J40-J47),CLRD,TX,8874,
2007,Chronic lower respiratory diseases (J40-J47),CLRD,TX,8107,
2006,Chronic lower respiratory diseases (J40-J47),CLRD,TX,7639,
2005,Chronic lower respiratory diseases (J40-J47),CLRD,TX,7988,
2004,Chronic lower respiratory diseases (J40-J47),CLRD,TX,7402,
2003,Chronic lower respiratory diseases (J40-J47),CLRD,TX,7567,
2002,Chronic lower respiratory diseases (J40-J47),CLRD,TX,7720,
2001,Chronic lower respiratory diseases (J40-J47),CLRD,TX,7739,
2000,Chronic lower respiratory diseases (J40-J47),CLRD,TX,7286,
1999,Chronic lower respiratory diseases (J40-J47),CLRD,TX,7518,
2016,Diabetes mellitus (E10-E14),Diabetes,TX,5470,5270.33333333333
2015,Diabetes mellitus (E10-E14),Diabetes,TX,5521,
2014,Diabetes mellitus (E10-E14),Diabetes,TX,5348,
2013,Diabetes mellitus (E10-E14),Diabetes,TX,5273,
2012,Diabetes mellitus (E10-E14),Diabetes,TX,5136,
2011,Diabetes mellitus (E10-E14),Diabetes,TX,5091,
2010,Diabetes mellitus (E10-E14),Diabetes,TX,4744,
2009,Diabetes mellitus (E10-E14),Diabetes,TX,4873,
2008,Diabetes mellitus (E10-E14),Diabetes,TX,5155,
2007,Diabetes mellitus (E10-E14),Diabetes,TX,5109,
2006,Diabetes mellitus (E10-E14),Diabetes,TX,5201,
2005,Diabetes mellitus (E10-E14),Diabetes,TX,5605,
2004,Diabetes mellitus (E10-E14),Diabetes,TX,5435,
2003,Diabetes mellitus (E10-E14),Diabetes,TX,5668,
2002,Diabetes mellitus (E10-E14),Diabetes,TX,5654,
2001,Diabetes mellitus (E10-E14),Diabetes,TX,5456,
2000,Diabetes mellitus (E10-E14),Diabetes,TX,5196,
1999,Diabetes mellitus (E10-E14),Diabetes,TX,4931,
2016,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,TX,43772,40751.7222222222
2015,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,TX,43298,
2014,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,TX,41479,
2013,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,TX,40203,
2012,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,TX,39061,
2011,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,TX,38094,
2010,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,TX,38253,
2009,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,TX,38077,
2008,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,TX,38384,
2007,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,TX,38912,
2006,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,TX,38782,
2005,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,TX,40152,
2004,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,TX,40196,
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,TX,41779,
2002,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,TX,43452,
2001,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,TX,43199,
2000,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,TX,43020,
1999,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,TX,43418,
2016,Influenza and pneumonia (J09-J18),Influenza and pneumonia,TX,2860,3357
2015,Influenza and pneumonia (J09-J18),Influenza and pneumonia,TX,3214,
2014,Influenza and pneumonia (J09-J18),Influenza and pneumonia,TX,3452,
2013,Influenza and pneumonia (J09-J18),Influenza and pneumonia,TX,3339,
2012,Influenza and pneumonia (J09-J18),Influenza and pneumonia,TX,2974,
2011,Influenza and pneumonia (J09-J18),Influenza and pneumonia,TX,3055,
2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,TX,3022,
2009,Influenza and pneumonia (J09-J18),Influenza and pneumonia,TX,3387,
2008,Influenza and pneumonia (J09-J18),Influenza and pneumonia,TX,3554,
2007,Influenza and pneumonia (J09-J18),Influenza and pneumonia,TX,3230,
2006,Influenza and pneumonia (J09-J18),Influenza and pneumonia,TX,3342,
2005,Influenza and pneumonia (J09-J18),Influenza and pneumonia,TX,3654,
2004,Influenza and pneumonia (J09-J18),Influenza and pneumonia,TX,3209,
2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,TX,3613,
2002,Influenza and pneumonia (J09-J18),Influenza and pneumonia,TX,3673,
2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,TX,3608,
2000,Influenza and pneumonia (J09-J18),Influenza and pneumonia,TX,3706,
1999,Influenza and pneumonia (J09-J18),Influenza and pneumonia,TX,3534,
2016,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,TX,4125,3120.27777777778
2015,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,TX,4052,
2014,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,TX,4008,
2013,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,TX,3722,
2012,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,TX,3525,
2011,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,TX,3397,
2010,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,TX,3878,
2009,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,TX,3694,
2008,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,TX,3536,
2007,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,TX,3291,
2006,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,TX,2995,
2005,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,TX,2729,
2004,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,TX,2561,
2003,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,TX,2678,
2002,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,TX,2166,
2001,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,TX,2269,
2000,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,TX,1870,
1999,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,TX,1669,
2016,Cerebrovascular diseases (I60-I69),Stroke,TX,10673,9866.5
2015,Cerebrovascular diseases (I60-I69),Stroke,TX,10485,
2014,Cerebrovascular diseases (I60-I69),Stroke,TX,9898,
2013,Cerebrovascular diseases (I60-I69),Stroke,TX,9283,
2012,Cerebrovascular diseases (I60-I69),Stroke,TX,9305,
2011,Cerebrovascular diseases (I60-I69),Stroke,TX,9065,
2010,Cerebrovascular diseases (I60-I69),Stroke,TX,9180,
2009,Cerebrovascular diseases (I60-I69),Stroke,TX,9137,
2008,Cerebrovascular diseases (I60-I69),Stroke,TX,9629,
2007,Cerebrovascular diseases (I60-I69),Stroke,TX,9796,
2006,Cerebrovascular diseases (I60-I69),Stroke,TX,9366,
2005,Cerebrovascular diseases (I60-I69),Stroke,TX,9366,
2004,Cerebrovascular diseases (I60-I69),Stroke,TX,9853,
2003,Cerebrovascular diseases (I60-I69),Stroke,TX,10303,
2002,Cerebrovascular diseases (I60-I69),Stroke,TX,10548,
2001,Cerebrovascular diseases (I60-I69),Stroke,TX,10612,
2000,Cerebrovascular diseases (I60-I69),Stroke,TX,10684,
1999,Cerebrovascular diseases (I60-I69),Stroke,TX,10414,
2016,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,TX,3488,2658
2015,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,TX,3403,
2014,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,TX,3254,
2013,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,TX,3059,
2012,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,TX,3037,
2011,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,TX,2896,
2010,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,TX,2891,
2009,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,TX,2809,
2008,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,TX,2552,
2007,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,TX,2433,
2006,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,TX,2347,
2005,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,TX,2418,
2004,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,TX,2300,
2003,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,TX,2363,
2002,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,TX,2311,
2001,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,TX,2225,
2000,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,TX,2053,
1999,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,TX,2005,
2016,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,TX,10536,8931.5
2015,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,TX,9976,
2014,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,TX,9723,
2013,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,TX,9395,
2012,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,TX,9313,
2011,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,TX,9410,
2010,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,TX,9212,
2009,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,TX,9349,
2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,TX,9189,
2007,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,TX,9392,
2006,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,TX,9140,
2005,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,TX,8598,
2004,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,TX,8323,
2003,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,TX,8425,
2002,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,TX,8232,
2001,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,TX,7920,
2000,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,TX,7407,
1999,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,TX,7227,
