Year,113 Cause Name,Cause Name,State,Deaths,Avg # of deaths
1999,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,MD,12080,
2016,Influenza and pneumonia (J09-J18),Influenza and pneumonia,MD,1025,1061.94444444444
2015,Influenza and pneumonia (J09-J18),Influenza and pneumonia,MD,1176,
2014,Influenza and pneumonia (J09-J18),Influenza and pneumonia,MD,1019,
2013,Influenza and pneumonia (J09-J18),Influenza and pneumonia,MD,1103,
2012,Influenza and pneumonia (J09-J18),Influenza and pneumonia,MD,986,
2011,Influenza and pneumonia (J09-J18),Influenza and pneumonia,MD,1036,
2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,MD,925,
2009,Influenza and pneumonia (J09-J18),Influenza and pneumonia,MD,976,
2008,Influenza and pneumonia (J09-J18),Influenza and pneumonia,MD,1008,
2007,Influenza and pneumonia (J09-J18),Influenza and pneumonia,MD,994,
2006,Influenza and pneumonia (J09-J18),Influenza and pneumonia,MD,1082,
2005,Influenza and pneumonia (J09-J18),Influenza and pneumonia,MD,1194,
2004,Influenza and pneumonia (J09-J18),Influenza and pneumonia,MD,1111,
2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,MD,1175,
2002,Influenza and pneumonia (J09-J18),Influenza and pneumonia,MD,1121,
2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,MD,928,
2000,Influenza and pneumonia (J09-J18),Influenza and pneumonia,MD,1116,
1999,Influenza and pneumonia (J09-J18),Influenza and pneumonia,MD,1140,
2016,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,MD,823,714.166666666667
2015,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,MD,834,
2014,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,MD,751,
2013,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,MD,737,
2012,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,MD,704,
2011,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,MD,713,
2010,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,MD,803,
2009,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,MD,803,
2008,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,MD,775,
2007,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,MD,731,
2006,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,MD,767,
2005,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,MD,752,
2004,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,MD,699,
2003,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,MD,583,
2002,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,MD,630,
2001,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,MD,593,
2000,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,MD,594,
1999,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,MD,563,
2016,Cerebrovascular diseases (I60-I69),Stroke,MD,2709,2539.61111111111
2015,Cerebrovascular diseases (I60-I69),Stroke,MD,2540,
2014,Cerebrovascular diseases (I60-I69),Stroke,MD,2469,
2013,Cerebrovascular diseases (I60-I69),Stroke,MD,2315,
2012,Cerebrovascular diseases (I60-I69),Stroke,MD,2280,
2011,Cerebrovascular diseases (I60-I69),Stroke,MD,2306,
2010,Cerebrovascular diseases (I60-I69),Stroke,MD,2279,
2009,Cerebrovascular diseases (I60-I69),Stroke,MD,2288,
2008,Cerebrovascular diseases (I60-I69),Stroke,MD,2330,
2007,Cerebrovascular diseases (I60-I69),Stroke,MD,2364,
2006,Cerebrovascular diseases (I60-I69),Stroke,MD,2365,
2005,Cerebrovascular diseases (I60-I69),Stroke,MD,2476,
2004,Cerebrovascular diseases (I60-I69),Stroke,MD,2718,
2003,Cerebrovascular diseases (I60-I69),Stroke,MD,2734,
2002,Cerebrovascular diseases (I60-I69),Stroke,MD,2811,
2001,Cerebrovascular diseases (I60-I69),Stroke,MD,2882,
2000,Cerebrovascular diseases (I60-I69),Stroke,MD,2955,
1999,Cerebrovascular diseases (I60-I69),Stroke,MD,2892,
2016,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,MD,586,518.388888888889
2015,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,MD,553,
2014,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,MD,606,
2013,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,MD,569,
2012,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,MD,583,
2011,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,MD,558,
2010,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,MD,502,
2009,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,MD,551,
2008,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,MD,507,
2007,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,MD,518,
2006,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,MD,495,
2005,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,MD,472,
2004,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,MD,500,
2003,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,MD,491,
2002,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,MD,477,
2001,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,MD,454,
2000,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,MD,474,
1999,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,MD,435,
2016,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,MD,2271,1526.44444444444
2015,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,MD,1903,
2014,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,MD,1674,
2013,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,MD,1732,
2012,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,MD,1696,
2011,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,MD,1569,
2010,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,MD,1446,
2009,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,MD,1415,
2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,MD,1465,
2007,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,MD,1480,
2006,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,MD,1456,
2005,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,MD,1376,
2004,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,MD,1412,
2003,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,MD,1432,
2002,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,MD,1332,
2001,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,MD,1339,
2000,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,MD,1182,
1999,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,MD,1296,
