Year,113 Cause Name,Cause Name,State,Deaths,Avg # of deaths
2012,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,KS,5366,
2011,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,KS,5327,
2010,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,KS,5433,
2009,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,KS,5294,
2008,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,KS,5643,
2007,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,KS,5749,
2006,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,KS,5849,
2005,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,KS,5960,
2004,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,KS,6048,
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,KS,6491,
2002,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,KS,6680,
2001,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,KS,6716,
2000,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,KS,6931,
1999,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,KS,6975,
2016,Influenza and pneumonia (J09-J18),Influenza and pneumonia,KS,522,649.444444444444
2015,Influenza and pneumonia (J09-J18),Influenza and pneumonia,KS,682,
2014,Influenza and pneumonia (J09-J18),Influenza and pneumonia,KS,637,
2013,Influenza and pneumonia (J09-J18),Influenza and pneumonia,KS,715,
2012,Influenza and pneumonia (J09-J18),Influenza and pneumonia,KS,624,
2011,Influenza and pneumonia (J09-J18),Influenza and pneumonia,KS,647,
2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,KS,550,
2009,Influenza and pneumonia (J09-J18),Influenza and pneumonia,KS,594,
2008,Influenza and pneumonia (J09-J18),Influenza and pneumonia,KS,743,
2007,Influenza and pneumonia (J09-J18),Influenza and pneumonia,KS,665,
2006,Influenza and pneumonia (J09-J18),Influenza and pneumonia,KS,647,
2005,Influenza and pneumonia (J09-J18),Influenza and pneumonia,KS,730,
2004,Influenza and pneumonia (J09-J18),Influenza and pneumonia,KS,562,
2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,KS,694,
2002,Influenza and pneumonia (J09-J18),Influenza and pneumonia,KS,698,
2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,KS,561,
2000,Influenza and pneumonia (J09-J18),Influenza and pneumonia,KS,743,
1999,Influenza and pneumonia (J09-J18),Influenza and pneumonia,KS,676,
2016,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,KS,533,546.555555555556
2015,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,KS,582,
2014,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,KS,569,
2013,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,KS,594,
2012,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,KS,600,
2011,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,KS,574,
2010,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,KS,577,
2009,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,KS,556,
2008,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,KS,620,
2007,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,KS,554,
2006,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,KS,594,
2005,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,KS,517,
2004,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,KS,554,
2003,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,KS,531,
2002,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,KS,517,
2001,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,KS,498,
2000,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,KS,478,
1999,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,KS,390,
2016,Cerebrovascular diseases (I60-I69),Stroke,KS,1363,1541.22222222222
2015,Cerebrovascular diseases (I60-I69),Stroke,KS,1364,
2014,Cerebrovascular diseases (I60-I69),Stroke,KS,1363,
2013,Cerebrovascular diseases (I60-I69),Stroke,KS,1320,
2012,Cerebrovascular diseases (I60-I69),Stroke,KS,1343,
2011,Cerebrovascular diseases (I60-I69),Stroke,KS,1338,
2010,Cerebrovascular diseases (I60-I69),Stroke,KS,1370,
2009,Cerebrovascular diseases (I60-I69),Stroke,KS,1416,
2008,Cerebrovascular diseases (I60-I69),Stroke,KS,1574,
2007,Cerebrovascular diseases (I60-I69),Stroke,KS,1498,
2006,Cerebrovascular diseases (I60-I69),Stroke,KS,1489,
2005,Cerebrovascular diseases (I60-I69),Stroke,KS,1571,
2004,Cerebrovascular diseases (I60-I69),Stroke,KS,1611,
2003,Cerebrovascular diseases (I60-I69),Stroke,KS,1758,
2002,Cerebrovascular diseases (I60-I69),Stroke,KS,1845,
2001,Cerebrovascular diseases (I60-I69),Stroke,KS,1848,
2000,Cerebrovascular diseases (I60-I69),Stroke,KS,1830,
1999,Cerebrovascular diseases (I60-I69),Stroke,KS,1841,
2016,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,KS,514,388.277777777778
2015,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,KS,477,
2014,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,KS,455,
2013,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,KS,425,
2012,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,KS,502,
2011,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,KS,394,
2010,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,KS,401,
2009,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,KS,382,
2008,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,KS,337,
2007,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,KS,382,
2006,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,KS,379,
2005,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,KS,362,
2004,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,KS,370,
2003,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,KS,347,
2002,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,KS,345,
2001,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,KS,293,
2000,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,KS,325,
1999,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,KS,299,
2016,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,KS,1444,1240.61111111111
2015,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,KS,1475,
2014,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,KS,1377,
2013,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,KS,1359,
2012,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,KS,1319,
2011,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,KS,1333,
2010,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,KS,1317,
2009,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,KS,1273,
2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,KS,1174,
2007,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,KS,1205,
2006,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,KS,1198,
2005,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,KS,1149,
2004,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,KS,1144,
2003,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,KS,1089,
2002,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,KS,1139,
2001,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,KS,1156,
2000,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,KS,1054,
1999,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,KS,1126,
