Year,113 Cause Name,Cause Name,State,Deaths,Avg # of deaths
2013,Chronic lower respiratory diseases (J40-J47),CLRD,MO,3798,
2012,Chronic lower respiratory diseases (J40-J47),CLRD,MO,3650,
2011,Chronic lower respiratory diseases (J40-J47),CLRD,MO,3492,
2010,Chronic lower respiratory diseases (J40-J47),CLRD,MO,3557,
2009,Chronic lower respiratory diseases (J40-J47),CLRD,MO,3456,
2008,Chronic lower respiratory diseases (J40-J47),CLRD,MO,3765,
2007,Chronic lower respiratory diseases (J40-J47),CLRD,MO,3081,
2006,Chronic lower respiratory diseases (J40-J47),CLRD,MO,3017,
2005,Chronic lower respiratory diseases (J40-J47),CLRD,MO,3085,
2004,Chronic lower respiratory diseases (J40-J47),CLRD,MO,2731,
2003,Chronic lower respiratory diseases (J40-J47),CLRD,MO,2939,
2002,Chronic lower respiratory diseases (J40-J47),CLRD,MO,2867,
2001,Chronic lower respiratory diseases (J40-J47),CLRD,MO,2882,
2000,Chronic lower respiratory diseases (J40-J47),CLRD,MO,2802,
1999,Chronic lower respiratory diseases (J40-J47),CLRD,MO,3068,
2016,Diabetes mellitus (E10-E14),Diabetes,MO,1508,1476.88888888889
2015,Diabetes mellitus (E10-E14),Diabetes,MO,1468,
2014,Diabetes mellitus (E10-E14),Diabetes,MO,1423,
2013,Diabetes mellitus (E10-E14),Diabetes,MO,1477,
2012,Diabetes mellitus (E10-E14),Diabetes,MO,1377,
2011,Diabetes mellitus (E10-E14),Diabetes,MO,1438,
2010,Diabetes mellitus (E10-E14),Diabetes,MO,1425,
2009,Diabetes mellitus (E10-E14),Diabetes,MO,1335,
2008,Diabetes mellitus (E10-E14),Diabetes,MO,1348,
2007,Diabetes mellitus (E10-E14),Diabetes,MO,1444,
2006,Diabetes mellitus (E10-E14),Diabetes,MO,1493,
2005,Diabetes mellitus (E10-E14),Diabetes,MO,1549,
2004,Diabetes mellitus (E10-E14),Diabetes,MO,1461,
2003,Diabetes mellitus (E10-E14),Diabetes,MO,1666,
2002,Diabetes mellitus (E10-E14),Diabetes,MO,1625,
2001,Diabetes mellitus (E10-E14),Diabetes,MO,1535,
2000,Diabetes mellitus (E10-E14),Diabetes,MO,1458,
1999,Diabetes mellitus (E10-E14),Diabetes,MO,1554,
2016,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,MO,14579,15127.3888888889
2015,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,MO,14808,
2014,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,MO,14338,
2013,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,MO,14095,
2012,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,MO,13742,
2011,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,MO,13810,
2010,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,MO,13840,
2009,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,MO,13916,
2008,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,MO,14644,
2007,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,MO,14338,
2006,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,MO,14749,
2005,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,MO,14974,
2004,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,MO,15500,
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,MO,16410,
2002,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,MO,16708,
2001,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,MO,16633,
2000,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,MO,17235,
1999,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,MO,17974,
2016,Influenza and pneumonia (J09-J18),Influenza and pneumonia,MO,1150,1398.44444444444
2015,Influenza and pneumonia (J09-J18),Influenza and pneumonia,MO,1337,
2014,Influenza and pneumonia (J09-J18),Influenza and pneumonia,MO,1321,
2013,Influenza and pneumonia (J09-J18),Influenza and pneumonia,MO,1352,
2012,Influenza and pneumonia (J09-J18),Influenza and pneumonia,MO,1213,
2011,Influenza and pneumonia (J09-J18),Influenza and pneumonia,MO,1205,
2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,MO,1188,
2009,Influenza and pneumonia (J09-J18),Influenza and pneumonia,MO,1330,
2008,Influenza and pneumonia (J09-J18),Influenza and pneumonia,MO,1414,
2007,Influenza and pneumonia (J09-J18),Influenza and pneumonia,MO,1289,
2006,Influenza and pneumonia (J09-J18),Influenza and pneumonia,MO,1285,
2005,Influenza and pneumonia (J09-J18),Influenza and pneumonia,MO,1527,
2004,Influenza and pneumonia (J09-J18),Influenza and pneumonia,MO,1389,
2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,MO,1604,
2002,Influenza and pneumonia (J09-J18),Influenza and pneumonia,MO,1619,
2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,MO,1604,
2000,Influenza and pneumonia (J09-J18),Influenza and pneumonia,MO,1629,
1999,Influenza and pneumonia (J09-J18),Influenza and pneumonia,MO,1716,
2016,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,MO,1483,1197.22222222222
2015,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,MO,1483,
2014,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,MO,1452,
2013,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,MO,1305,
2012,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,MO,1259,
2011,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,MO,1245,
2010,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,MO,1305,
2009,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,MO,1223,
2008,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,MO,1274,
2007,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,MO,1184,
2006,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,MO,1118,
2005,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,MO,1156,
2004,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,MO,1083,
2003,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,MO,1099,
2002,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,MO,1076,
2001,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,MO,991,
2000,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,MO,907,
1999,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,MO,907,
2016,Cerebrovascular diseases (I60-I69),Stroke,MO,3069,3324.94444444444
2015,Cerebrovascular diseases (I60-I69),Stroke,MO,3037,
2014,Cerebrovascular diseases (I60-I69),Stroke,MO,3030,
2013,Cerebrovascular diseases (I60-I69),Stroke,MO,2935,
2012,Cerebrovascular diseases (I60-I69),Stroke,MO,2989,
2011,Cerebrovascular diseases (I60-I69),Stroke,MO,3033,
2010,Cerebrovascular diseases (I60-I69),Stroke,MO,3001,
2009,Cerebrovascular diseases (I60-I69),Stroke,MO,3017,
2008,Cerebrovascular diseases (I60-I69),Stroke,MO,3261,
2007,Cerebrovascular diseases (I60-I69),Stroke,MO,3229,
2006,Cerebrovascular diseases (I60-I69),Stroke,MO,3247,
2005,Cerebrovascular diseases (I60-I69),Stroke,MO,3347,
2004,Cerebrovascular diseases (I60-I69),Stroke,MO,3503,
2003,Cerebrovascular diseases (I60-I69),Stroke,MO,3580,
2002,Cerebrovascular diseases (I60-I69),Stroke,MO,3885,
2001,Cerebrovascular diseases (I60-I69),Stroke,MO,3796,
2000,Cerebrovascular diseases (I60-I69),Stroke,MO,3940,
1999,Cerebrovascular diseases (I60-I69),Stroke,MO,3950,
2016,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,MO,1133,836.055555555556
2015,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,MO,1052,
2014,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,MO,1017,
2013,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,MO,960,
2012,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,MO,914,
2011,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,MO,933,
2010,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,MO,856,
2009,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,MO,860,
2008,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,MO,779,
2007,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,MO,808,
2006,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,MO,799,
2005,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,MO,727,
2004,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,MO,715,
2003,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,MO,679,
2002,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,MO,693,
2001,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,MO,725,
2000,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,MO,699,
1999,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,MO,700,
2016,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,MO,3625,2911.77777777778
2015,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,MO,3309,
2014,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,MO,3110,
2013,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,MO,2981,
2012,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,MO,3002,
2011,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,MO,3169,
2010,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,MO,2975,
2009,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,MO,2939,
2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,MO,2997,
2007,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,MO,2975,
2006,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,MO,3009,
2005,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,MO,2848,
2004,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,MO,2728,
2003,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,MO,2786,
2002,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,MO,2641,
2001,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,MO,2455,
2000,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,MO,2398,
1999,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,MO,2465,
