Year,113 Cause Name,Cause Name,State,Deaths,Avg # of deaths
2003,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,NE,302,
2002,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,NE,277,
2001,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,NE,289,
2000,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,NE,254,
1999,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,NE,232,
2016,Cerebrovascular diseases (I60-I69),Stroke,NE,787,931.333333333333
2015,Cerebrovascular diseases (I60-I69),Stroke,NE,776,
2014,Cerebrovascular diseases (I60-I69),Stroke,NE,798,
2013,Cerebrovascular diseases (I60-I69),Stroke,NE,820,
2012,Cerebrovascular diseases (I60-I69),Stroke,NE,776,
2011,Cerebrovascular diseases (I60-I69),Stroke,NE,810,
2010,Cerebrovascular diseases (I60-I69),Stroke,NE,876,
2009,Cerebrovascular diseases (I60-I69),Stroke,NE,857,
2008,Cerebrovascular diseases (I60-I69),Stroke,NE,863,
2007,Cerebrovascular diseases (I60-I69),Stroke,NE,921,
2006,Cerebrovascular diseases (I60-I69),Stroke,NE,922,
2005,Cerebrovascular diseases (I60-I69),Stroke,NE,986,
2004,Cerebrovascular diseases (I60-I69),Stroke,NE,978,
2003,Cerebrovascular diseases (I60-I69),Stroke,NE,1094,
2002,Cerebrovascular diseases (I60-I69),Stroke,NE,1103,
2001,Cerebrovascular diseases (I60-I69),Stroke,NE,1130,
2000,Cerebrovascular diseases (I60-I69),Stroke,NE,1091,
1999,Cerebrovascular diseases (I60-I69),Stroke,NE,1176,
2016,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,NE,246,199.388888888889
2015,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,NE,223,
2014,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,NE,251,
2013,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,NE,220,
2012,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,NE,232,
2011,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,NE,193,
2010,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,NE,193,
2009,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,NE,170,
2008,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,NE,191,
2007,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,NE,181,
2006,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,NE,202,
2005,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,NE,187,
2004,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,NE,166,
2003,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,NE,176,
2002,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,NE,201,
2001,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,NE,187,
2000,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,NE,193,
1999,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,NE,177,
2016,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,NE,772,712.5
2015,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,NE,799,
2014,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,NE,781,
2013,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,NE,703,
2012,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,NE,792,
2011,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,NE,678,
2010,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,NE,700,
2009,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,NE,683,
2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,NE,714,
2007,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,NE,674,
2006,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,NE,683,
2005,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,NE,704,
2004,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,NE,743,
2003,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,NE,696,
2002,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,NE,762,
2001,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,NE,633,
2000,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,NE,640,
1999,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,NE,668,
