Year,113 Cause Name,Cause Name,State,Deaths,Avg # of deaths
2011,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,WA,10439,
2010,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,WA,10602,
2009,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,WA,10561,
2008,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,WA,10916,
2007,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,WA,11037,
2006,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,WA,10604,
2005,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,WA,10985,
2004,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,WA,10644,
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,WA,11185,
2002,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,WA,11141,
2001,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,WA,11281,
2000,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,WA,11370,
1999,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,WA,11515,
2016,Influenza and pneumonia (J09-J18),Influenza and pneumonia,WA,815,841.722222222222
2015,Influenza and pneumonia (J09-J18),Influenza and pneumonia,WA,851,
2014,Influenza and pneumonia (J09-J18),Influenza and pneumonia,WA,729,
2013,Influenza and pneumonia (J09-J18),Influenza and pneumonia,WA,768,
2012,Influenza and pneumonia (J09-J18),Influenza and pneumonia,WA,728,
2011,Influenza and pneumonia (J09-J18),Influenza and pneumonia,WA,734,
2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,WA,578,
2009,Influenza and pneumonia (J09-J18),Influenza and pneumonia,WA,728,
2008,Influenza and pneumonia (J09-J18),Influenza and pneumonia,WA,771,
2007,Influenza and pneumonia (J09-J18),Influenza and pneumonia,WA,743,
2006,Influenza and pneumonia (J09-J18),Influenza and pneumonia,WA,814,
2005,Influenza and pneumonia (J09-J18),Influenza and pneumonia,WA,927,
2004,Influenza and pneumonia (J09-J18),Influenza and pneumonia,WA,738,
2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,WA,1086,
2002,Influenza and pneumonia (J09-J18),Influenza and pneumonia,WA,907,
2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,WA,965,
2000,Influenza and pneumonia (J09-J18),Influenza and pneumonia,WA,1010,
1999,Influenza and pneumonia (J09-J18),Influenza and pneumonia,WA,1259,
2016,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,WA,532,420.833333333333
2015,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,WA,474,
2014,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,WA,481,
2013,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,WA,461,
2012,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,WA,482,
2011,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,WA,492,
2010,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,WA,552,
2009,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,WA,509,
2008,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,WA,471,
2007,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,WA,440,
2006,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,WA,423,
2005,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,WA,450,
2004,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,WA,348,
2003,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,WA,304,
2002,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,WA,306,
2001,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,WA,279,
2000,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,WA,293,
1999,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,WA,278,
2016,Cerebrovascular diseases (I60-I69),Stroke,WA,2910,2999.77777777778
2015,Cerebrovascular diseases (I60-I69),Stroke,WA,2703,
2014,Cerebrovascular diseases (I60-I69),Stroke,WA,2649,
2013,Cerebrovascular diseases (I60-I69),Stroke,WA,2652,
2012,Cerebrovascular diseases (I60-I69),Stroke,WA,2513,
2011,Cerebrovascular diseases (I60-I69),Stroke,WA,2557,
2010,Cerebrovascular diseases (I60-I69),Stroke,WA,2548,
2009,Cerebrovascular diseases (I60-I69),Stroke,WA,2591,
2008,Cerebrovascular diseases (I60-I69),Stroke,WA,2773,
2007,Cerebrovascular diseases (I60-I69),Stroke,WA,2692,
2006,Cerebrovascular diseases (I60-I69),Stroke,WA,2725,
2005,Cerebrovascular diseases (I60-I69),Stroke,WA,2895,
2004,Cerebrovascular diseases (I60-I69),Stroke,WA,3243,
2003,Cerebrovascular diseases (I60-I69),Stroke,WA,3595,
2002,Cerebrovascular diseases (I60-I69),Stroke,WA,3753,
2001,Cerebrovascular diseases (I60-I69),Stroke,WA,3765,
2000,Cerebrovascular diseases (I60-I69),Stroke,WA,3714,
1999,Cerebrovascular diseases (I60-I69),Stroke,WA,3718,
2016,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,WA,1141,913.611111111111
2015,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,WA,1137,
2014,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,WA,1119,
2013,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,WA,1027,
2012,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,WA,1038,
2011,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,WA,1021,
2010,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,WA,957,
2009,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,WA,921,
2008,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,WA,889,
2007,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,WA,865,
2006,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,WA,809,
2005,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,WA,822,
2004,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,WA,830,
2003,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,WA,803,
2002,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,WA,811,
2001,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,WA,712,
2000,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,WA,727,
1999,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,WA,816,
2016,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,WA,3221,2578.55555555556
2015,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,WA,3192,
2014,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,WA,2997,
2013,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,WA,2826,
2012,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,WA,2760,
2011,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,WA,2709,
2010,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,WA,2609,
2009,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,WA,2696,
2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,WA,2727,
2007,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,WA,2637,
2006,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,WA,2679,
2005,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,WA,2543,
2004,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,WA,2341,
2003,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,WA,2239,
2002,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,WA,2203,
2001,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,WA,2072,
2000,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,WA,2049,
1999,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,WA,1914,
