Year,113 Cause Name,Cause Name,State,Deaths,Avg # of deaths
1999,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,NC,19191,
2016,Influenza and pneumonia (J09-J18),Influenza and pneumonia,NC,1896,1827.38888888889
2015,Influenza and pneumonia (J09-J18),Influenza and pneumonia,NC,2115,
2014,Influenza and pneumonia (J09-J18),Influenza and pneumonia,NC,1874,
2013,Influenza and pneumonia (J09-J18),Influenza and pneumonia,NC,1931,
2012,Influenza and pneumonia (J09-J18),Influenza and pneumonia,NC,1899,
2011,Influenza and pneumonia (J09-J18),Influenza and pneumonia,NC,1619,
2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,NC,1700,
2009,Influenza and pneumonia (J09-J18),Influenza and pneumonia,NC,1752,
2008,Influenza and pneumonia (J09-J18),Influenza and pneumonia,NC,1737,
2007,Influenza and pneumonia (J09-J18),Influenza and pneumonia,NC,1645,
2006,Influenza and pneumonia (J09-J18),Influenza and pneumonia,NC,1705,
2005,Influenza and pneumonia (J09-J18),Influenza and pneumonia,NC,1830,
2004,Influenza and pneumonia (J09-J18),Influenza and pneumonia,NC,1686,
2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,NC,1990,
2002,Influenza and pneumonia (J09-J18),Influenza and pneumonia,NC,1898,
2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,NC,1780,
2000,Influenza and pneumonia (J09-J18),Influenza and pneumonia,NC,1945,
1999,Influenza and pneumonia (J09-J18),Influenza and pneumonia,NC,1891,
2016,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,NC,2002,1623.77777777778
2015,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,NC,1821,
2014,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,NC,1791,
2013,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,NC,1780,
2012,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,NC,1656,
2011,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,NC,1705,
2010,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,NC,1892,
2009,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,NC,1828,
2008,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,NC,1729,
2007,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,NC,1723,
2006,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,NC,1661,
2005,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,NC,1561,
2004,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,NC,1470,
2003,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,NC,1387,
2002,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,NC,1437,
2001,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,NC,1332,
2000,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,NC,1315,
1999,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,NC,1138,
2016,Cerebrovascular diseases (I60-I69),Stroke,NC,4940,4856.66666666667
2015,Cerebrovascular diseases (I60-I69),Stroke,NC,5033,
2014,Cerebrovascular diseases (I60-I69),Stroke,NC,4702,
2013,Cerebrovascular diseases (I60-I69),Stroke,NC,4503,
2012,Cerebrovascular diseases (I60-I69),Stroke,NC,4410,
2011,Cerebrovascular diseases (I60-I69),Stroke,NC,4299,
2010,Cerebrovascular diseases (I60-I69),Stroke,NC,4298,
2009,Cerebrovascular diseases (I60-I69),Stroke,NC,4442,
2008,Cerebrovascular diseases (I60-I69),Stroke,NC,4637,
2007,Cerebrovascular diseases (I60-I69),Stroke,NC,4530,
2006,Cerebrovascular diseases (I60-I69),Stroke,NC,4572,
2005,Cerebrovascular diseases (I60-I69),Stroke,NC,4861,
2004,Cerebrovascular diseases (I60-I69),Stroke,NC,4955,
2003,Cerebrovascular diseases (I60-I69),Stroke,NC,5203,
2002,Cerebrovascular diseases (I60-I69),Stroke,NC,5259,
2001,Cerebrovascular diseases (I60-I69),Stroke,NC,5401,
2000,Cerebrovascular diseases (I60-I69),Stroke,NC,5749,
1999,Cerebrovascular diseases (I60-I69),Stroke,NC,5626,
2016,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,NC,1373,1135.33333333333
2015,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,NC,1406,
2014,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,NC,1352,
2013,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,NC,1284,
2012,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,NC,1286,
2011,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,NC,1213,
2010,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,NC,1174,
2009,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,NC,1174,
2008,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,NC,1162,
2007,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,NC,1077,
2006,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,NC,1106,
2005,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,NC,1009,
2004,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,NC,1027,
2003,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,NC,955,
2002,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,NC,986,
2001,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,NC,997,
2000,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,NC,971,
1999,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,NC,884,
2016,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,NC,5476,4166.33333333333
2015,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,NC,4991,
2014,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,NC,4557,
2013,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,NC,4324,
2012,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,NC,4281,
2011,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,NC,4297,
2010,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,NC,4144,
2009,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,NC,4136,
2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,NC,4313,
2007,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,NC,4389,
2006,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,NC,4156,
2005,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,NC,4123,
2004,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,NC,4019,
2003,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,NC,3835,
2002,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,NC,3700,
2001,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,NC,3438,
2000,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,NC,3525,
1999,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,NC,3290,
