Year,113 Cause Name,Cause Name,State,Deaths,Avg # of deaths
2005,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,IN,1284,
2004,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,IN,1244,
2003,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,IN,1235,
2002,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,IN,1222,
2001,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,IN,1149,
2000,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,IN,1084,
1999,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,IN,1022,
2016,Cerebrovascular diseases (I60-I69),Stroke,IN,3040,3338.77777777778
2015,Cerebrovascular diseases (I60-I69),Stroke,IN,2959,
2014,Cerebrovascular diseases (I60-I69),Stroke,IN,3107,
2013,Cerebrovascular diseases (I60-I69),Stroke,IN,2996,
2012,Cerebrovascular diseases (I60-I69),Stroke,IN,3073,
2011,Cerebrovascular diseases (I60-I69),Stroke,IN,3127,
2010,Cerebrovascular diseases (I60-I69),Stroke,IN,3082,
2009,Cerebrovascular diseases (I60-I69),Stroke,IN,3004,
2008,Cerebrovascular diseases (I60-I69),Stroke,IN,3114,
2007,Cerebrovascular diseases (I60-I69),Stroke,IN,3083,
2006,Cerebrovascular diseases (I60-I69),Stroke,IN,3238,
2005,Cerebrovascular diseases (I60-I69),Stroke,IN,3296,
2004,Cerebrovascular diseases (I60-I69),Stroke,IN,3454,
2003,Cerebrovascular diseases (I60-I69),Stroke,IN,3627,
2002,Cerebrovascular diseases (I60-I69),Stroke,IN,3717,
2001,Cerebrovascular diseases (I60-I69),Stroke,IN,3877,
2000,Cerebrovascular diseases (I60-I69),Stroke,IN,4247,
1999,Cerebrovascular diseases (I60-I69),Stroke,IN,4057,
2016,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,IN,1034,820.888888888889
2015,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,IN,960,
2014,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,IN,948,
2013,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,IN,944,
2012,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,IN,940,
2011,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,IN,881,
2010,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,IN,864,
2009,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,IN,828,
2008,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,IN,809,
2007,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,IN,790,
2006,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,IN,824,
2005,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,IN,745,
2004,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,IN,704,
2003,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,IN,736,
2002,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,IN,743,
2001,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,IN,715,
2000,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,IN,683,
1999,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,IN,628,
2016,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,IN,3496,2588.94444444444
2015,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,IN,3258,
2014,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,IN,2974,
2013,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,IN,2898,
2012,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,IN,2776,
2011,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,IN,2699,
2010,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,IN,2534,
2009,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,IN,2577,
2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,IN,2558,
2007,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,IN,2499,
2006,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,IN,2480,
2005,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,IN,2480,
2004,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,IN,2395,
2003,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,IN,2196,
2002,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,IN,2148,
2001,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,IN,2185,
2000,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,IN,2139,
1999,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,IN,2309,
