Year,113 Cause Name,Cause Name,State,Deaths,Avg # of deaths
2008,Diabetes mellitus (E10-E14),Diabetes,PA,3313,
2007,Diabetes mellitus (E10-E14),Diabetes,PA,3442,
2006,Diabetes mellitus (E10-E14),Diabetes,PA,3466,
2005,Diabetes mellitus (E10-E14),Diabetes,PA,3553,
2004,Diabetes mellitus (E10-E14),Diabetes,PA,3579,
2003,Diabetes mellitus (E10-E14),Diabetes,PA,3732,
2002,Diabetes mellitus (E10-E14),Diabetes,PA,3708,
2001,Diabetes mellitus (E10-E14),Diabetes,PA,3826,
2000,Diabetes mellitus (E10-E14),Diabetes,PA,3794,
1999,Diabetes mellitus (E10-E14),Diabetes,PA,3742,
2016,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,PA,31990,34727.1111111111
2015,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,PA,32042,
2014,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,PA,31353,
2013,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,PA,31629,
2012,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,PA,30952,
2011,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,PA,31934,
2010,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,PA,31556,
2009,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,PA,32297,
2008,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,PA,33308,
2007,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,PA,32862,
2006,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,PA,33744,
2005,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,PA,36207,
2004,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,PA,36434,
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,PA,38075,
2002,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,PA,38852,
2001,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,PA,39438,
2000,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,PA,40708,
1999,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,PA,41707,
2016,Influenza and pneumonia (J09-J18),Influenza and pneumonia,PA,2491,2763.33333333333
2015,Influenza and pneumonia (J09-J18),Influenza and pneumonia,PA,2899,
2014,Influenza and pneumonia (J09-J18),Influenza and pneumonia,PA,2541,
2013,Influenza and pneumonia (J09-J18),Influenza and pneumonia,PA,2884,
2012,Influenza and pneumonia (J09-J18),Influenza and pneumonia,PA,2360,
2011,Influenza and pneumonia (J09-J18),Influenza and pneumonia,PA,2771,
2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,PA,2324,
2009,Influenza and pneumonia (J09-J18),Influenza and pneumonia,PA,2601,
2008,Influenza and pneumonia (J09-J18),Influenza and pneumonia,PA,2705,
2007,Influenza and pneumonia (J09-J18),Influenza and pneumonia,PA,2555,
2006,Influenza and pneumonia (J09-J18),Influenza and pneumonia,PA,2716,
2005,Influenza and pneumonia (J09-J18),Influenza and pneumonia,PA,3068,
2004,Influenza and pneumonia (J09-J18),Influenza and pneumonia,PA,2938,
2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,PA,3010,
2002,Influenza and pneumonia (J09-J18),Influenza and pneumonia,PA,2957,
2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,PA,2735,
2000,Influenza and pneumonia (J09-J18),Influenza and pneumonia,PA,3069,
1999,Influenza and pneumonia (J09-J18),Influenza and pneumonia,PA,3116,
2016,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,PA,2813,2919.88888888889
2015,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,PA,3021,
2014,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,PA,2798,
2013,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,PA,2767,
2012,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,PA,2736,
2011,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,PA,2873,
2010,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,PA,2982,
2009,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,PA,3054,
2008,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,PA,3138,
2007,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,PA,2965,
2006,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,PA,3084,
2005,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,PA,3108,
2004,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,PA,3067,
2003,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,PA,3013,
2002,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,PA,2944,
2001,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,PA,2838,
2000,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,PA,2677,
1999,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,PA,2680,
2016,Cerebrovascular diseases (I60-I69),Stroke,PA,6730,7415.33333333333
2015,Cerebrovascular diseases (I60-I69),Stroke,PA,6987,
2014,Cerebrovascular diseases (I60-I69),Stroke,PA,6576,
2013,Cerebrovascular diseases (I60-I69),Stroke,PA,6604,
2012,Cerebrovascular diseases (I60-I69),Stroke,PA,6546,
2011,Cerebrovascular diseases (I60-I69),Stroke,PA,6825,
2010,Cerebrovascular diseases (I60-I69),Stroke,PA,6701,
2009,Cerebrovascular diseases (I60-I69),Stroke,PA,6842,
2008,Cerebrovascular diseases (I60-I69),Stroke,PA,6942,
2007,Cerebrovascular diseases (I60-I69),Stroke,PA,7152,
2006,Cerebrovascular diseases (I60-I69),Stroke,PA,7151,
2005,Cerebrovascular diseases (I60-I69),Stroke,PA,7650,
2004,Cerebrovascular diseases (I60-I69),Stroke,PA,7792,
2003,Cerebrovascular diseases (I60-I69),Stroke,PA,8261,
2002,Cerebrovascular diseases (I60-I69),Stroke,PA,8579,
2001,Cerebrovascular diseases (I60-I69),Stroke,PA,8619,
2000,Cerebrovascular diseases (I60-I69),Stroke,PA,8919,
1999,Cerebrovascular diseases (I60-I69),Stroke,PA,8600,
2016,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,PA,1970,1549.05555555556
2015,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,PA,1894,
2014,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,PA,1817,
2013,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,PA,1788,
2012,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,PA,1647,
2011,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,PA,1747,
2010,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,PA,1576,
2009,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,PA,1631,
2008,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,PA,1539,
2007,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,PA,1441,
2006,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,PA,1396,
2005,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,PA,1430,
2004,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,PA,1410,
2003,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,PA,1340,
2002,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,PA,1341,
2001,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,PA,1276,
2000,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,PA,1356,
1999,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,PA,1284,
2016,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,PA,8410,5739
2015,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,PA,7324,
2014,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,PA,6640,
2013,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,PA,6359,
2012,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,PA,6334,
2011,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,PA,6216,
2010,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,PA,5751,
2009,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,PA,5477,
2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,PA,5787,
2007,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,PA,5568,
2006,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,PA,5299,
2005,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,PA,5446,
2004,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,PA,5200,
2003,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,PA,5014,
2002,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,PA,4728,
2001,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,PA,4552,
2000,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,PA,4583,
1999,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,PA,4614,
