Year,113 Cause Name,Cause Name,State,Deaths,Avg # of deaths
2012,Diabetes mellitus (E10-E14),Diabetes,VT,168,
2011,Diabetes mellitus (E10-E14),Diabetes,VT,168,
2010,Diabetes mellitus (E10-E14),Diabetes,VT,151,
2009,Diabetes mellitus (E10-E14),Diabetes,VT,143,
2008,Diabetes mellitus (E10-E14),Diabetes,VT,151,
2007,Diabetes mellitus (E10-E14),Diabetes,VT,170,
2006,Diabetes mellitus (E10-E14),Diabetes,VT,175,
2005,Diabetes mellitus (E10-E14),Diabetes,VT,173,
2004,Diabetes mellitus (E10-E14),Diabetes,VT,150,
2003,Diabetes mellitus (E10-E14),Diabetes,VT,183,
2002,Diabetes mellitus (E10-E14),Diabetes,VT,174,
2001,Diabetes mellitus (E10-E14),Diabetes,VT,155,
2000,Diabetes mellitus (E10-E14),Diabetes,VT,163,
1999,Diabetes mellitus (E10-E14),Diabetes,VT,179,
2016,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,VT,1366,1278.94444444444
2015,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,VT,1311,
2014,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,VT,1311,
2013,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,VT,1220,
2012,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,VT,1206,
2011,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,VT,1187,
2010,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,VT,1172,
2009,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,VT,1171,
2008,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,VT,1216,
2007,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,VT,1166,
2006,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,VT,1244,
2005,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,VT,1234,
2004,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,VT,1289,
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,VT,1349,
2002,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,VT,1370,
2001,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,VT,1429,
2000,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,VT,1438,
1999,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,VT,1342,
2016,Influenza and pneumonia (J09-J18),Influenza and pneumonia,VT,59,87.3888888888889
2015,Influenza and pneumonia (J09-J18),Influenza and pneumonia,VT,85,
2014,Influenza and pneumonia (J09-J18),Influenza and pneumonia,VT,74,
2013,Influenza and pneumonia (J09-J18),Influenza and pneumonia,VT,77,
2012,Influenza and pneumonia (J09-J18),Influenza and pneumonia,VT,81,
2011,Influenza and pneumonia (J09-J18),Influenza and pneumonia,VT,68,
2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,VT,60,
2009,Influenza and pneumonia (J09-J18),Influenza and pneumonia,VT,52,
2008,Influenza and pneumonia (J09-J18),Influenza and pneumonia,VT,74,
2007,Influenza and pneumonia (J09-J18),Influenza and pneumonia,VT,70,
2006,Influenza and pneumonia (J09-J18),Influenza and pneumonia,VT,77,
2005,Influenza and pneumonia (J09-J18),Influenza and pneumonia,VT,97,
2004,Influenza and pneumonia (J09-J18),Influenza and pneumonia,VT,86,
2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,VT,116,
2002,Influenza and pneumonia (J09-J18),Influenza and pneumonia,VT,111,
2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,VT,133,
2000,Influenza and pneumonia (J09-J18),Influenza and pneumonia,VT,119,
1999,Influenza and pneumonia (J09-J18),Influenza and pneumonia,VT,134,
2016,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,VT,30,47.9444444444444
2015,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,VT,39,
2014,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,VT,37,
2013,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,VT,30,
2012,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,VT,21,
2011,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,VT,43,
2010,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,VT,50,
2009,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,VT,49,
2008,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,VT,39,
2007,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,VT,54,
2006,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,VT,52,
2005,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,VT,52,
2004,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,VT,57,
2003,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,VT,53,
2002,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,VT,53,
2001,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,VT,86,
2000,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,VT,62,
1999,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,VT,56,
2016,Cerebrovascular diseases (I60-I69),Stroke,VT,247,283.388888888889
2015,Cerebrovascular diseases (I60-I69),Stroke,VT,307,
2014,Cerebrovascular diseases (I60-I69),Stroke,VT,266,
2013,Cerebrovascular diseases (I60-I69),Stroke,VT,260,
2012,Cerebrovascular diseases (I60-I69),Stroke,VT,281,
2011,Cerebrovascular diseases (I60-I69),Stroke,VT,227,
2010,Cerebrovascular diseases (I60-I69),Stroke,VT,265,
2009,Cerebrovascular diseases (I60-I69),Stroke,VT,221,
2008,Cerebrovascular diseases (I60-I69),Stroke,VT,281,
2007,Cerebrovascular diseases (I60-I69),Stroke,VT,269,
2006,Cerebrovascular diseases (I60-I69),Stroke,VT,264,
2005,Cerebrovascular diseases (I60-I69),Stroke,VT,260,
2004,Cerebrovascular diseases (I60-I69),Stroke,VT,302,
2003,Cerebrovascular diseases (I60-I69),Stroke,VT,306,
2002,Cerebrovascular diseases (I60-I69),Stroke,VT,335,
2001,Cerebrovascular diseases (I60-I69),Stroke,VT,323,
2000,Cerebrovascular diseases (I60-I69),Stroke,VT,343,
1999,Cerebrovascular diseases (I60-I69),Stroke,VT,344,
2016,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,VT,118,93.2777777777778
2015,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,VT,103,
2014,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,VT,124,
2013,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,VT,112,
2012,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,VT,87,
2011,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,VT,120,
2010,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,VT,106,
2009,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,VT,87,
2008,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,VT,94,
2007,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,VT,89,
2006,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,VT,81,
2005,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,VT,78,
2004,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,VT,93,
2003,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,VT,83,
2002,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,VT,92,
2001,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,VT,72,
2000,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,VT,77,
1999,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,VT,63,
2016,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,VT,372,289.722222222222
2015,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,VT,346,
2014,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,VT,322,
2013,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,VT,352,
2012,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,VT,333,
2011,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,VT,301,
2010,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,VT,298,
2009,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,VT,308,
2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,VT,306,
2007,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,VT,303,
2006,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,VT,301,
2005,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,VT,272,
2004,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,VT,253,
2003,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,VT,235,
2002,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,VT,240,
2001,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,VT,230,
2000,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,VT,234,
1999,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,VT,209,
