Year,113 Cause Name,Cause Name,State,Deaths,Avg # of deaths
2015,Diabetes mellitus (E10-E14),Diabetes,KY,1458,
2014,Diabetes mellitus (E10-E14),Diabetes,KY,1175,
2013,Diabetes mellitus (E10-E14),Diabetes,KY,1187,
2012,Diabetes mellitus (E10-E14),Diabetes,KY,1256,
2011,Diabetes mellitus (E10-E14),Diabetes,KY,1268,
2010,Diabetes mellitus (E10-E14),Diabetes,KY,1212,
2009,Diabetes mellitus (E10-E14),Diabetes,KY,1348,
2008,Diabetes mellitus (E10-E14),Diabetes,KY,1214,
2007,Diabetes mellitus (E10-E14),Diabetes,KY,1091,
2006,Diabetes mellitus (E10-E14),Diabetes,KY,1141,
2005,Diabetes mellitus (E10-E14),Diabetes,KY,1187,
2004,Diabetes mellitus (E10-E14),Diabetes,KY,1195,
2003,Diabetes mellitus (E10-E14),Diabetes,KY,1296,
2002,Diabetes mellitus (E10-E14),Diabetes,KY,1265,
2001,Diabetes mellitus (E10-E14),Diabetes,KY,1099,
2000,Diabetes mellitus (E10-E14),Diabetes,KY,1107,
1999,Diabetes mellitus (E10-E14),Diabetes,KY,1133,
2016,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,KY,10519,10574.0555555556
2015,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,KY,10077,
2014,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,KY,10013,
2013,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,KY,9971,
2012,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,KY,10024,
2011,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,KY,9905,
2010,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,KY,9662,
2009,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,KY,9728,
2008,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,KY,10061,
2007,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,KY,9916,
2006,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,KY,10353,
2005,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,KY,10782,
2004,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,KY,10465,
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,KY,11319,
2002,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,KY,11696,
2001,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,KY,11808,
2000,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,KY,11936,
1999,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,KY,12098,
2016,Influenza and pneumonia (J09-J18),Influenza and pneumonia,KY,888,1004.61111111111
2015,Influenza and pneumonia (J09-J18),Influenza and pneumonia,KY,967,
2014,Influenza and pneumonia (J09-J18),Influenza and pneumonia,KY,1017,
2013,Influenza and pneumonia (J09-J18),Influenza and pneumonia,KY,919,
2012,Influenza and pneumonia (J09-J18),Influenza and pneumonia,KY,879,
2011,Influenza and pneumonia (J09-J18),Influenza and pneumonia,KY,961,
2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,KY,943,
2009,Influenza and pneumonia (J09-J18),Influenza and pneumonia,KY,1018,
2008,Influenza and pneumonia (J09-J18),Influenza and pneumonia,KY,943,
2007,Influenza and pneumonia (J09-J18),Influenza and pneumonia,KY,897,
2006,Influenza and pneumonia (J09-J18),Influenza and pneumonia,KY,927,
2005,Influenza and pneumonia (J09-J18),Influenza and pneumonia,KY,1021,
2004,Influenza and pneumonia (J09-J18),Influenza and pneumonia,KY,965,
2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,KY,1033,
2002,Influenza and pneumonia (J09-J18),Influenza and pneumonia,KY,1236,
2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,KY,1114,
2000,Influenza and pneumonia (J09-J18),Influenza and pneumonia,KY,1157,
1999,Influenza and pneumonia (J09-J18),Influenza and pneumonia,KY,1198,
2016,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,KY,1034,914.777777777778
2015,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,KY,998,
2014,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,KY,968,
2013,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,KY,991,
2012,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,KY,933,
2011,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,KY,971,
2010,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,KY,1079,
2009,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,KY,945,
2008,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,KY,993,
2007,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,KY,994,
2006,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,KY,922,
2005,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,KY,912,
2004,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,KY,827,
2003,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,KY,838,
2002,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,KY,813,
2001,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,KY,807,
2000,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,KY,756,
1999,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,KY,685,
2016,Cerebrovascular diseases (I60-I69),Stroke,KY,2057,2232.55555555556
2015,Cerebrovascular diseases (I60-I69),Stroke,KY,2050,
2014,Cerebrovascular diseases (I60-I69),Stroke,KY,2050,
2013,Cerebrovascular diseases (I60-I69),Stroke,KY,1990,
2012,Cerebrovascular diseases (I60-I69),Stroke,KY,2073,
2011,Cerebrovascular diseases (I60-I69),Stroke,KY,2064,
2010,Cerebrovascular diseases (I60-I69),Stroke,KY,1992,
2009,Cerebrovascular diseases (I60-I69),Stroke,KY,2064,
2008,Cerebrovascular diseases (I60-I69),Stroke,KY,2098,
2007,Cerebrovascular diseases (I60-I69),Stroke,KY,2144,
2006,Cerebrovascular diseases (I60-I69),Stroke,KY,2197,
2005,Cerebrovascular diseases (I60-I69),Stroke,KY,2168,
2004,Cerebrovascular diseases (I60-I69),Stroke,KY,2339,
2003,Cerebrovascular diseases (I60-I69),Stroke,KY,2442,
2002,Cerebrovascular diseases (I60-I69),Stroke,KY,2554,
2001,Cerebrovascular diseases (I60-I69),Stroke,KY,2557,
2000,Cerebrovascular diseases (I60-I69),Stroke,KY,2637,
1999,Cerebrovascular diseases (I60-I69),Stroke,KY,2710,
2016,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,KY,756,621.388888888889
2015,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,KY,776,
2014,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,KY,728,
2013,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,KY,701,
2012,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,KY,724,
2011,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,KY,675,
2010,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,KY,631,
2009,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,KY,592,
2008,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,KY,612,
2007,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,KY,649,
2006,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,KY,622,
2005,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,KY,566,
2004,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,KY,560,
2003,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,KY,567,
2002,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,KY,540,
2001,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,KY,495,
2000,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,KY,521,
1999,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,KY,470,
2016,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,KY,3194,2413.61111111111
2015,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,KY,2962,
2014,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,KY,2621,
2013,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,KY,2513,
2012,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,KY,2741,
2011,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,KY,2608,
2010,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,KY,2632,
2009,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,KY,2394,
2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,KY,2379,
2007,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,KY,2372,
2006,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,KY,2446,
2005,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,KY,2405,
2004,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,KY,2260,
2003,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,KY,2270,
2002,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,KY,2090,
2001,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,KY,1990,
2000,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,KY,1838,
1999,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,KY,1730,
