Year,113 Cause Name,Cause Name,State,Deaths,Avg # of deaths
2015,Diabetes mellitus (E10-E14),Diabetes,MI,2751,
2014,Diabetes mellitus (E10-E14),Diabetes,MI,2844,
2013,Diabetes mellitus (E10-E14),Diabetes,MI,2825,
2012,Diabetes mellitus (E10-E14),Diabetes,MI,2685,
2011,Diabetes mellitus (E10-E14),Diabetes,MI,2811,
2010,Diabetes mellitus (E10-E14),Diabetes,MI,2697,
2009,Diabetes mellitus (E10-E14),Diabetes,MI,2705,
2008,Diabetes mellitus (E10-E14),Diabetes,MI,2752,
2007,Diabetes mellitus (E10-E14),Diabetes,MI,2826,
2006,Diabetes mellitus (E10-E14),Diabetes,MI,2830,
2005,Diabetes mellitus (E10-E14),Diabetes,MI,2842,
2004,Diabetes mellitus (E10-E14),Diabetes,MI,2953,
2003,Diabetes mellitus (E10-E14),Diabetes,MI,2640,
2002,Diabetes mellitus (E10-E14),Diabetes,MI,2785,
2001,Diabetes mellitus (E10-E14),Diabetes,MI,2655,
2000,Diabetes mellitus (E10-E14),Diabetes,MI,2603,
1999,Diabetes mellitus (E10-E14),Diabetes,MI,2587,
2016,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,MI,25304,24974.0555555556
2015,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,MI,24794,
2014,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,MI,24692,
2013,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,MI,24156,
2012,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,MI,23520,
2011,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,MI,23358,
2010,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,MI,23326,
2009,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,MI,23099,
2008,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,MI,24344,
2007,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,MI,24149,
2006,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,MI,24255,
2005,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,MI,25128,
2004,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,MI,24825,
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,MI,26010,
2002,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,MI,26659,
2001,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,MI,26896,
2000,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,MI,27325,
1999,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,MI,27693,
2016,Influenza and pneumonia (J09-J18),Influenza and pneumonia,MI,1672,1848.61111111111
2015,Influenza and pneumonia (J09-J18),Influenza and pneumonia,MI,1894,
2014,Influenza and pneumonia (J09-J18),Influenza and pneumonia,MI,1875,
2013,Influenza and pneumonia (J09-J18),Influenza and pneumonia,MI,1896,
2012,Influenza and pneumonia (J09-J18),Influenza and pneumonia,MI,1565,
2011,Influenza and pneumonia (J09-J18),Influenza and pneumonia,MI,1750,
2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,MI,1529,
2009,Influenza and pneumonia (J09-J18),Influenza and pneumonia,MI,1613,
2008,Influenza and pneumonia (J09-J18),Influenza and pneumonia,MI,1853,
2007,Influenza and pneumonia (J09-J18),Influenza and pneumonia,MI,1637,
2006,Influenza and pneumonia (J09-J18),Influenza and pneumonia,MI,1679,
2005,Influenza and pneumonia (J09-J18),Influenza and pneumonia,MI,1950,
2004,Influenza and pneumonia (J09-J18),Influenza and pneumonia,MI,1957,
2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,MI,1941,
2002,Influenza and pneumonia (J09-J18),Influenza and pneumonia,MI,2029,
2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,MI,2076,
2000,Influenza and pneumonia (J09-J18),Influenza and pneumonia,MI,2052,
1999,Influenza and pneumonia (J09-J18),Influenza and pneumonia,MI,2307,
2016,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,MI,1791,1645.72222222222
2015,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,MI,1921,
2014,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,MI,1853,
2013,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,MI,1660,
2012,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,MI,1586,
2011,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,MI,1642,
2010,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,MI,1720,
2009,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,MI,1650,
2008,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,MI,1663,
2007,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,MI,1610,
2006,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,MI,1673,
2005,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,MI,1681,
2004,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,MI,1507,
2003,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,MI,1665,
2002,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,MI,1618,
2001,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,MI,1533,
2000,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,MI,1433,
1999,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,MI,1417,
2016,Cerebrovascular diseases (I60-I69),Stroke,MI,4874,4990.55555555556
2015,Cerebrovascular diseases (I60-I69),Stroke,MI,4666,
2014,Cerebrovascular diseases (I60-I69),Stroke,MI,4596,
2013,Cerebrovascular diseases (I60-I69),Stroke,MI,4373,
2012,Cerebrovascular diseases (I60-I69),Stroke,MI,4414,
2011,Cerebrovascular diseases (I60-I69),Stroke,MI,4442,
2010,Cerebrovascular diseases (I60-I69),Stroke,MI,4474,
2009,Cerebrovascular diseases (I60-I69),Stroke,MI,4435,
2008,Cerebrovascular diseases (I60-I69),Stroke,MI,4769,
2007,Cerebrovascular diseases (I60-I69),Stroke,MI,4798,
2006,Cerebrovascular diseases (I60-I69),Stroke,MI,4752,
2005,Cerebrovascular diseases (I60-I69),Stroke,MI,5057,
2004,Cerebrovascular diseases (I60-I69),Stroke,MI,5290,
2003,Cerebrovascular diseases (I60-I69),Stroke,MI,5470,
2002,Cerebrovascular diseases (I60-I69),Stroke,MI,5814,
2001,Cerebrovascular diseases (I60-I69),Stroke,MI,5701,
2000,Cerebrovascular diseases (I60-I69),Stroke,MI,5864,
1999,Cerebrovascular diseases (I60-I69),Stroke,MI,6041,
2016,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,MI,1364,1173.72222222222
2015,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,MI,1410,
2014,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,MI,1354,
2013,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,MI,1295,
2012,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,MI,1261,
2011,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,MI,1221,
2010,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,MI,1263,
2009,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,MI,1169,
2008,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,MI,1180,
2007,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,MI,1131,
2006,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,MI,1139,
2005,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,MI,1108,
2004,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,MI,1098,
2003,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,MI,1029,
2002,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,MI,1106,
2001,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,MI,1051,
2000,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,MI,974,
1999,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,MI,974,
2016,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,MI,5313,3773.61111111111
2015,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,MI,4647,
2014,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,MI,4422,
2013,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,MI,4225,
2012,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,MI,3805,
2011,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,MI,3951,
2010,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,MI,3770,
2009,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,MI,3682,
2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,MI,3685,
2007,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,MI,3764,
2006,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,MI,3590,
2005,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,MI,3451,
2004,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,MI,3312,
2003,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,MI,3324,
2002,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,MI,3285,
2001,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,MI,3291,
2000,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,MI,3220,
1999,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,MI,3188,
