Year,113 Cause Name,Cause Name,State,Deaths,Avg # of deaths
2016,Chronic lower respiratory diseases (J40-J47),CLRD,UT,875,640.888888888889
2015,Chronic lower respiratory diseases (J40-J47),CLRD,UT,811,
2014,Chronic lower respiratory diseases (J40-J47),CLRD,UT,757,
2013,Chronic lower respiratory diseases (J40-J47),CLRD,UT,718,
2012,Chronic lower respiratory diseases (J40-J47),CLRD,UT,663,
2011,Chronic lower respiratory diseases (J40-J47),CLRD,UT,647,
2010,Chronic lower respiratory diseases (J40-J47),CLRD,UT,671,
2009,Chronic lower respiratory diseases (J40-J47),CLRD,UT,581,
2008,Chronic lower respiratory diseases (J40-J47),CLRD,UT,638,
2007,Chronic lower respiratory diseases (J40-J47),CLRD,UT,617,
2006,Chronic lower respiratory diseases (J40-J47),CLRD,UT,591,
2005,Chronic lower respiratory diseases (J40-J47),CLRD,UT,592,
2004,Chronic lower respiratory diseases (J40-J47),CLRD,UT,595,
2003,Chronic lower respiratory diseases (J40-J47),CLRD,UT,569,
2002,Chronic lower respiratory diseases (J40-J47),CLRD,UT,603,
2001,Chronic lower respiratory diseases (J40-J47),CLRD,UT,525,
2000,Chronic lower respiratory diseases (J40-J47),CLRD,UT,524,
1999,Chronic lower respiratory diseases (J40-J47),CLRD,UT,559,
2016,Diabetes mellitus (E10-E14),Diabetes,UT,624,527.5
2015,Diabetes mellitus (E10-E14),Diabetes,UT,604,
2014,Diabetes mellitus (E10-E14),Diabetes,UT,570,
2013,Diabetes mellitus (E10-E14),Diabetes,UT,578,
2012,Diabetes mellitus (E10-E14),Diabetes,UT,541,
2011,Diabetes mellitus (E10-E14),Diabetes,UT,561,
2010,Diabetes mellitus (E10-E14),Diabetes,UT,471,
2009,Diabetes mellitus (E10-E14),Diabetes,UT,463,
2008,Diabetes mellitus (E10-E14),Diabetes,UT,468,
2007,Diabetes mellitus (E10-E14),Diabetes,UT,548,
2006,Diabetes mellitus (E10-E14),Diabetes,UT,496,
2005,Diabetes mellitus (E10-E14),Diabetes,UT,541,
2004,Diabetes mellitus (E10-E14),Diabetes,UT,485,
2003,Diabetes mellitus (E10-E14),Diabetes,UT,520,
2002,Diabetes mellitus (E10-E14),Diabetes,UT,514,
2001,Diabetes mellitus (E10-E14),Diabetes,UT,509,
2000,Diabetes mellitus (E10-E14),Diabetes,UT,530,
1999,Diabetes mellitus (E10-E14),Diabetes,UT,472,
2016,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,UT,3636,3054.05555555556
2015,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,UT,3598,
2014,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,UT,3431,
2013,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,UT,3323,
2012,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,UT,3091,
2011,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,UT,3036,
2010,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,UT,2889,
2009,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,UT,2813,
2008,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,UT,2844,
2007,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,UT,2980,
2006,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,UT,2932,
2005,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,UT,2872,
2004,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,UT,2942,
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,UT,3018,
2002,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,UT,2977,
2001,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,UT,2896,
2000,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,UT,2909,
1999,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,UT,2786,
2016,Influenza and pneumonia (J09-J18),Influenza and pneumonia,UT,380,371.611111111111
2015,Influenza and pneumonia (J09-J18),Influenza and pneumonia,UT,372,
2014,Influenza and pneumonia (J09-J18),Influenza and pneumonia,UT,366,
2013,Influenza and pneumonia (J09-J18),Influenza and pneumonia,UT,413,
2012,Influenza and pneumonia (J09-J18),Influenza and pneumonia,UT,337,
2011,Influenza and pneumonia (J09-J18),Influenza and pneumonia,UT,358,
2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,UT,348,
2009,Influenza and pneumonia (J09-J18),Influenza and pneumonia,UT,332,
2008,Influenza and pneumonia (J09-J18),Influenza and pneumonia,UT,343,
2007,Influenza and pneumonia (J09-J18),Influenza and pneumonia,UT,313,
2006,Influenza and pneumonia (J09-J18),Influenza and pneumonia,UT,343,
2005,Influenza and pneumonia (J09-J18),Influenza and pneumonia,UT,333,
2004,Influenza and pneumonia (J09-J18),Influenza and pneumonia,UT,384,
2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,UT,453,
2002,Influenza and pneumonia (J09-J18),Influenza and pneumonia,UT,424,
2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,UT,411,
2000,Influenza and pneumonia (J09-J18),Influenza and pneumonia,UT,388,
1999,Influenza and pneumonia (J09-J18),Influenza and pneumonia,UT,391,
2016,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,UT,370,241.055555555556
2015,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,UT,363,
2014,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,UT,393,
2013,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,UT,312,
2012,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,UT,270,
2011,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,UT,228,
2010,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,UT,263,
2009,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,UT,212,
2008,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,UT,212,
2007,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,UT,220,
2006,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,UT,210,
2005,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,UT,177,
2004,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,UT,235,
2003,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,UT,207,
2002,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,UT,184,
2001,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,UT,178,
2000,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,UT,170,
1999,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,UT,135,
2016,Cerebrovascular diseases (I60-I69),Stroke,UT,932,824.111111111111
2015,Cerebrovascular diseases (I60-I69),Stroke,UT,888,
2014,Cerebrovascular diseases (I60-I69),Stroke,UT,856,
2013,Cerebrovascular diseases (I60-I69),Stroke,UT,836,
2012,Cerebrovascular diseases (I60-I69),Stroke,UT,809,
2011,Cerebrovascular diseases (I60-I69),Stroke,UT,782,
2010,Cerebrovascular diseases (I60-I69),Stroke,UT,739,
2009,Cerebrovascular diseases (I60-I69),Stroke,UT,738,
2008,Cerebrovascular diseases (I60-I69),Stroke,UT,748,
2007,Cerebrovascular diseases (I60-I69),Stroke,UT,755,
2006,Cerebrovascular diseases (I60-I69),Stroke,UT,674,
2005,Cerebrovascular diseases (I60-I69),Stroke,UT,794,
2004,Cerebrovascular diseases (I60-I69),Stroke,UT,790,
2003,Cerebrovascular diseases (I60-I69),Stroke,UT,876,
2002,Cerebrovascular diseases (I60-I69),Stroke,UT,903,
2001,Cerebrovascular diseases (I60-I69),Stroke,UT,870,
2000,Cerebrovascular diseases (I60-I69),Stroke,UT,975,
1999,Cerebrovascular diseases (I60-I69),Stroke,UT,869,
2016,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,UT,620,433
2015,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,UT,630,
2014,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,UT,559,
2013,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,UT,579,
2012,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,UT,550,
2011,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,UT,502,
2010,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,UT,473,
2009,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,UT,449,
2008,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,UT,390,
2007,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,UT,378,
2006,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,UT,362,
2005,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,UT,348,
2004,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,UT,377,
2003,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,UT,336,
2002,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,UT,340,
2001,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,UT,321,
2000,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,UT,298,
1999,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,UT,282,
2016,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,UT,1211,886.055555555556
2015,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,UT,1223,
2014,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,UT,1167,
2013,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,UT,1103,
2012,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,UT,1097,
2011,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,UT,1058,
2010,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,UT,970,
2009,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,UT,899,
2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,UT,881,
2007,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,UT,811,
2006,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,UT,715,
2005,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,UT,743,
2004,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,UT,697,
2003,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,UT,702,
2002,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,UT,714,
2001,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,UT,643,
2000,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,UT,665,
1999,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,UT,650,
