Year,113 Cause Name,Cause Name,State,Deaths,Avg # of deaths
2004,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,ME,264,
2003,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,ME,265,
2002,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,ME,232,
2001,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,ME,208,
2000,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,ME,175,
1999,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,ME,191,
2016,Cerebrovascular diseases (I60-I69),Stroke,ME,663,704.611111111111
2015,Cerebrovascular diseases (I60-I69),Stroke,ME,616,
2014,Cerebrovascular diseases (I60-I69),Stroke,ME,628,
2013,Cerebrovascular diseases (I60-I69),Stroke,ME,620,
2012,Cerebrovascular diseases (I60-I69),Stroke,ME,619,
2011,Cerebrovascular diseases (I60-I69),Stroke,ME,630,
2010,Cerebrovascular diseases (I60-I69),Stroke,ME,602,
2009,Cerebrovascular diseases (I60-I69),Stroke,ME,647,
2008,Cerebrovascular diseases (I60-I69),Stroke,ME,671,
2007,Cerebrovascular diseases (I60-I69),Stroke,ME,664,
2006,Cerebrovascular diseases (I60-I69),Stroke,ME,670,
2005,Cerebrovascular diseases (I60-I69),Stroke,ME,693,
2004,Cerebrovascular diseases (I60-I69),Stroke,ME,801,
2003,Cerebrovascular diseases (I60-I69),Stroke,ME,802,
2002,Cerebrovascular diseases (I60-I69),Stroke,ME,823,
2001,Cerebrovascular diseases (I60-I69),Stroke,ME,822,
2000,Cerebrovascular diseases (I60-I69),Stroke,ME,833,
1999,Cerebrovascular diseases (I60-I69),Stroke,ME,879,
2016,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,ME,226,190.111111111111
2015,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,ME,235,
2014,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,ME,220,
2013,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,ME,245,
2012,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,ME,209,
2011,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,ME,235,
2010,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,ME,186,
2009,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,ME,197,
2008,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,ME,181,
2007,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,ME,191,
2006,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,ME,158,
2005,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,ME,175,
2004,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,ME,171,
2003,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,ME,137,
2002,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,ME,166,
2001,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,ME,161,
2000,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,ME,154,
1999,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,ME,175,
2016,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,ME,909,588.222222222222
2015,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,ME,802,
2014,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,ME,690,
2013,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,ME,644,
2012,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,ME,602,
2011,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,ME,574,
2010,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,ME,540,
2009,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,ME,602,
2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,ME,628,
2007,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,ME,584,
2006,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,ME,572,
2005,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,ME,579,
2004,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,ME,480,
2003,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,ME,516,
2002,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,ME,511,
2001,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,ME,490,
2000,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,ME,407,
1999,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,ME,458,
