Year,113 Cause Name,Cause Name,State,Deaths,Avg # of deaths
2008,Influenza and pneumonia (J09-J18),Influenza and pneumonia,WV,448,
2007,Influenza and pneumonia (J09-J18),Influenza and pneumonia,WV,408,
2006,Influenza and pneumonia (J09-J18),Influenza and pneumonia,WV,459,
2005,Influenza and pneumonia (J09-J18),Influenza and pneumonia,WV,458,
2004,Influenza and pneumonia (J09-J18),Influenza and pneumonia,WV,474,
2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,WV,536,
2002,Influenza and pneumonia (J09-J18),Influenza and pneumonia,WV,427,
2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,WV,483,
2000,Influenza and pneumonia (J09-J18),Influenza and pneumonia,WV,456,
1999,Influenza and pneumonia (J09-J18),Influenza and pneumonia,WV,520,
2016,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,WV,481,456.166666666667
2015,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,WV,510,
2014,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,WV,479,
2013,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,WV,450,
2012,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,WV,471,
2011,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,WV,445,
2010,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,WV,475,
2009,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,WV,504,
2008,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,WV,522,
2007,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,WV,480,
2006,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,WV,468,
2005,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,WV,442,
2004,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,WV,450,
2003,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,WV,458,
2002,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,WV,462,
2001,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,WV,391,
2000,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,WV,378,
1999,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,WV,345,
2016,Cerebrovascular diseases (I60-I69),Stroke,WV,1039,1146.66666666667
2015,Cerebrovascular diseases (I60-I69),Stroke,WV,1079,
2014,Cerebrovascular diseases (I60-I69),Stroke,WV,1103,
2013,Cerebrovascular diseases (I60-I69),Stroke,WV,983,
2012,Cerebrovascular diseases (I60-I69),Stroke,WV,1140,
2011,Cerebrovascular diseases (I60-I69),Stroke,WV,1049,
2010,Cerebrovascular diseases (I60-I69),Stroke,WV,1104,
2009,Cerebrovascular diseases (I60-I69),Stroke,WV,1073,
2008,Cerebrovascular diseases (I60-I69),Stroke,WV,1096,
2007,Cerebrovascular diseases (I60-I69),Stroke,WV,1113,
2006,Cerebrovascular diseases (I60-I69),Stroke,WV,1072,
2005,Cerebrovascular diseases (I60-I69),Stroke,WV,1151,
2004,Cerebrovascular diseases (I60-I69),Stroke,WV,1178,
2003,Cerebrovascular diseases (I60-I69),Stroke,WV,1309,
2002,Cerebrovascular diseases (I60-I69),Stroke,WV,1260,
2001,Cerebrovascular diseases (I60-I69),Stroke,WV,1272,
2000,Cerebrovascular diseases (I60-I69),Stroke,WV,1296,
1999,Cerebrovascular diseases (I60-I69),Stroke,WV,1323,
2016,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,WV,362,290
2015,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,WV,340,
2014,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,WV,359,
2013,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,WV,323,
2012,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,WV,326,
2011,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,WV,306,
2010,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,WV,279,
2009,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,WV,253,
2008,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,WV,261,
2007,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,WV,300,
2006,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,WV,269,
2005,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,WV,255,
2004,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,WV,285,
2003,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,WV,266,
2002,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,WV,276,
2001,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,WV,286,
2000,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,WV,245,
1999,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,WV,229,
2016,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,WV,1705,1172.5
2015,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,WV,1516,
2014,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,WV,1380,
2013,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,WV,1395,
2012,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,WV,1371,
2011,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,WV,1432,
2010,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,WV,1234,
2009,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,WV,942,
2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,WV,1253,
2007,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,WV,1241,
2006,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,WV,1177,
2005,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,WV,940,
2004,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,WV,1110,
2003,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,WV,1004,
2002,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,WV,956,
2001,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,WV,834,
2000,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,WV,817,
1999,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,WV,798,
