Year,113 Cause Name,Cause Name,State,Deaths,Avg # of deaths
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,GA,17188,
2002,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,GA,17529,
2001,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,GA,17478,
2000,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,GA,17406,
1999,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,GA,17597,
2016,Influenza and pneumonia (J09-J18),Influenza and pneumonia,GA,1423,1538.66666666667
2015,Influenza and pneumonia (J09-J18),Influenza and pneumonia,GA,1467,
2014,Influenza and pneumonia (J09-J18),Influenza and pneumonia,GA,1510,
2013,Influenza and pneumonia (J09-J18),Influenza and pneumonia,GA,1494,
2012,Influenza and pneumonia (J09-J18),Influenza and pneumonia,GA,1390,
2011,Influenza and pneumonia (J09-J18),Influenza and pneumonia,GA,1457,
2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,GA,1456,
2009,Influenza and pneumonia (J09-J18),Influenza and pneumonia,GA,1500,
2008,Influenza and pneumonia (J09-J18),Influenza and pneumonia,GA,1498,
2007,Influenza and pneumonia (J09-J18),Influenza and pneumonia,GA,1407,
2006,Influenza and pneumonia (J09-J18),Influenza and pneumonia,GA,1463,
2005,Influenza and pneumonia (J09-J18),Influenza and pneumonia,GA,1596,
2004,Influenza and pneumonia (J09-J18),Influenza and pneumonia,GA,1547,
2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,GA,1687,
2002,Influenza and pneumonia (J09-J18),Influenza and pneumonia,GA,1791,
2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,GA,1515,
2000,Influenza and pneumonia (J09-J18),Influenza and pneumonia,GA,1792,
1999,Influenza and pneumonia (J09-J18),Influenza and pneumonia,GA,1703,
2016,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,GA,1864,1584.27777777778
2015,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,GA,1881,
2014,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,GA,1742,
2013,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,GA,1652,
2012,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,GA,1612,
2011,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,GA,1571,
2010,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,GA,1753,
2009,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,GA,1866,
2008,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,GA,1668,
2007,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,GA,1689,
2006,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,GA,1668,
2005,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,GA,1520,
2004,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,GA,1458,
2003,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,GA,1471,
2002,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,GA,1335,
2001,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,GA,1362,
2000,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,GA,1263,
1999,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,GA,1142,
2016,Cerebrovascular diseases (I60-I69),Stroke,GA,4349,4024.44444444445
2015,Cerebrovascular diseases (I60-I69),Stroke,GA,4335,
2014,Cerebrovascular diseases (I60-I69),Stroke,GA,3948,
2013,Cerebrovascular diseases (I60-I69),Stroke,GA,3694,
2012,Cerebrovascular diseases (I60-I69),Stroke,GA,3636,
2011,Cerebrovascular diseases (I60-I69),Stroke,GA,3564,
2010,Cerebrovascular diseases (I60-I69),Stroke,GA,3762,
2009,Cerebrovascular diseases (I60-I69),Stroke,GA,3732,
2008,Cerebrovascular diseases (I60-I69),Stroke,GA,3805,
2007,Cerebrovascular diseases (I60-I69),Stroke,GA,3894,
2006,Cerebrovascular diseases (I60-I69),Stroke,GA,3889,
2005,Cerebrovascular diseases (I60-I69),Stroke,GA,3854,
2004,Cerebrovascular diseases (I60-I69),Stroke,GA,4063,
2003,Cerebrovascular diseases (I60-I69),Stroke,GA,4301,
2002,Cerebrovascular diseases (I60-I69),Stroke,GA,4261,
2001,Cerebrovascular diseases (I60-I69),Stroke,GA,4312,
2000,Cerebrovascular diseases (I60-I69),Stroke,GA,4625,
1999,Cerebrovascular diseases (I60-I69),Stroke,GA,4416,
2016,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,GA,1409,1064.38888888889
2015,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,GA,1317,
2014,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,GA,1295,
2013,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,GA,1212,
2012,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,GA,1168,
2011,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,GA,1157,
2010,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,GA,1133,
2009,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,GA,1134,
2008,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,GA,981,
2007,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,GA,997,
2006,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,GA,923,
2005,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,GA,924,
2004,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,GA,973,
2003,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,GA,972,
2002,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,GA,909,
2001,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,GA,935,
2000,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,GA,847,
1999,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,GA,873,
2016,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,GA,4701,3741.11111111111
2015,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,GA,4344,
2014,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,GA,3963,
2013,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,GA,3727,
2012,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,GA,3731,
2011,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,GA,3785,
2010,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,GA,3745,
2009,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,GA,3812,
2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,GA,3774,
2007,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,GA,4012,
2006,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,GA,3879,
2005,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,GA,3762,
2004,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,GA,3667,
2003,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,GA,3528,
2002,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,GA,3333,
2001,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,GA,3396,
2000,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,GA,3103,
1999,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,GA,3078,
