Year,113 Cause Name,Cause Name,State,Deaths,Avg # of deaths
2000,Chronic lower respiratory diseases (J40-J47),CLRD,HI,278,
1999,Chronic lower respiratory diseases (J40-J47),CLRD,HI,290,
2016,Diabetes mellitus (E10-E14),Diabetes,HI,285,248.277777777778
2015,Diabetes mellitus (E10-E14),Diabetes,HI,263,
2014,Diabetes mellitus (E10-E14),Diabetes,HI,276,
2013,Diabetes mellitus (E10-E14),Diabetes,HI,271,
2012,Diabetes mellitus (E10-E14),Diabetes,HI,277,
2011,Diabetes mellitus (E10-E14),Diabetes,HI,264,
2010,Diabetes mellitus (E10-E14),Diabetes,HI,272,
2009,Diabetes mellitus (E10-E14),Diabetes,HI,308,
2008,Diabetes mellitus (E10-E14),Diabetes,HI,286,
2007,Diabetes mellitus (E10-E14),Diabetes,HI,291,
2006,Diabetes mellitus (E10-E14),Diabetes,HI,271,
2005,Diabetes mellitus (E10-E14),Diabetes,HI,218,
2004,Diabetes mellitus (E10-E14),Diabetes,HI,194,
2003,Diabetes mellitus (E10-E14),Diabetes,HI,202,
2002,Diabetes mellitus (E10-E14),Diabetes,HI,204,
2001,Diabetes mellitus (E10-E14),Diabetes,HI,173,
2000,Diabetes mellitus (E10-E14),Diabetes,HI,203,
1999,Diabetes mellitus (E10-E14),Diabetes,HI,211,
2016,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,HI,2488,2396.05555555556
2015,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,HI,2605,
2014,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,HI,2528,
2013,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,HI,2521,
2012,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,HI,2430,
2011,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,HI,2312,
2010,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,HI,2239,
2009,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,HI,2363,
2008,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,HI,2313,
2007,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,HI,2227,
2006,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,HI,2244,
2005,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,HI,2319,
2004,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,HI,2457,
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,HI,2461,
2002,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,HI,2512,
2001,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,HI,2310,
2000,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,HI,2390,
1999,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,HI,2410,
2016,Influenza and pneumonia (J09-J18),Influenza and pneumonia,HI,507,311.166666666667
2015,Influenza and pneumonia (J09-J18),Influenza and pneumonia,HI,557,
2014,Influenza and pneumonia (J09-J18),Influenza and pneumonia,HI,438,
2013,Influenza and pneumonia (J09-J18),Influenza and pneumonia,HI,457,
2012,Influenza and pneumonia (J09-J18),Influenza and pneumonia,HI,394,
2011,Influenza and pneumonia (J09-J18),Influenza and pneumonia,HI,325,
2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,HI,289,
2009,Influenza and pneumonia (J09-J18),Influenza and pneumonia,HI,291,
2008,Influenza and pneumonia (J09-J18),Influenza and pneumonia,HI,270,
2007,Influenza and pneumonia (J09-J18),Influenza and pneumonia,HI,199,
2006,Influenza and pneumonia (J09-J18),Influenza and pneumonia,HI,257,
2005,Influenza and pneumonia (J09-J18),Influenza and pneumonia,HI,241,
2004,Influenza and pneumonia (J09-J18),Influenza and pneumonia,HI,236,
2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,HI,237,
2002,Influenza and pneumonia (J09-J18),Influenza and pneumonia,HI,246,
2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,HI,207,
2000,Influenza and pneumonia (J09-J18),Influenza and pneumonia,HI,221,
1999,Influenza and pneumonia (J09-J18),Influenza and pneumonia,HI,229,
2016,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,HI,215,176.277777777778
2015,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,HI,202,
2014,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,HI,220,
2013,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,HI,209,
2012,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,HI,199,
2011,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,HI,201,
2010,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,HI,208,
2009,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,HI,225,
2008,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,HI,197,
2007,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,HI,176,
2006,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,HI,179,
2005,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,HI,150,
2004,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,HI,164,
2003,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,HI,123,
2002,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,HI,136,
2001,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,HI,123,
2000,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,HI,113,
1999,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,HI,133,
2016,Cerebrovascular diseases (I60-I69),Stroke,HI,675,690.055555555556
2015,Cerebrovascular diseases (I60-I69),Stroke,HI,735,
2014,Cerebrovascular diseases (I60-I69),Stroke,HI,655,
2013,Cerebrovascular diseases (I60-I69),Stroke,HI,634,
2012,Cerebrovascular diseases (I60-I69),Stroke,HI,634,
2011,Cerebrovascular diseases (I60-I69),Stroke,HI,621,
2010,Cerebrovascular diseases (I60-I69),Stroke,HI,605,
2009,Cerebrovascular diseases (I60-I69),Stroke,HI,671,
2008,Cerebrovascular diseases (I60-I69),Stroke,HI,642,
2007,Cerebrovascular diseases (I60-I69),Stroke,HI,643,
2006,Cerebrovascular diseases (I60-I69),Stroke,HI,665,
2005,Cerebrovascular diseases (I60-I69),Stroke,HI,688,
2004,Cerebrovascular diseases (I60-I69),Stroke,HI,714,
2003,Cerebrovascular diseases (I60-I69),Stroke,HI,752,
2002,Cerebrovascular diseases (I60-I69),Stroke,HI,812,
2001,Cerebrovascular diseases (I60-I69),Stroke,HI,766,
2000,Cerebrovascular diseases (I60-I69),Stroke,HI,747,
1999,Cerebrovascular diseases (I60-I69),Stroke,HI,762,
2016,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,HI,174,154
2015,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,HI,201,
2014,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,HI,204,
2013,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,HI,171,
2012,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,HI,190,
2011,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,HI,181,
2010,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,HI,207,
2009,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,HI,175,
2008,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,HI,133,
2007,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,HI,133,
2006,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,HI,120,
2005,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,HI,107,
2004,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,HI,116,
2003,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,HI,131,
2002,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,HI,120,
2001,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,HI,136,
2000,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,HI,137,
1999,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,HI,136,
2016,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,HI,577,436.555555555556
2015,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,HI,536,
2014,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,HI,476,
2013,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,HI,467,
2012,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,HI,458,
2011,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,HI,517,
2010,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,HI,432,
2009,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,HI,436,
2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,HI,406,
2007,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,HI,470,
2006,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,HI,441,
2005,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,HI,436,
2004,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,HI,390,
2003,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,HI,415,
2002,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,HI,393,
2001,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,HI,372,
2000,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,HI,343,
1999,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,HI,293,
