Year,113 Cause Name,Cause Name,State,Deaths,Avg # of deaths
2015,Chronic lower respiratory diseases (J40-J47),CLRD,LA,2178,
2014,Chronic lower respiratory diseases (J40-J47),CLRD,LA,2237,
2013,Chronic lower respiratory diseases (J40-J47),CLRD,LA,2274,
2012,Chronic lower respiratory diseases (J40-J47),CLRD,LA,2074,
2011,Chronic lower respiratory diseases (J40-J47),CLRD,LA,1904,
2010,Chronic lower respiratory diseases (J40-J47),CLRD,LA,1939,
2009,Chronic lower respiratory diseases (J40-J47),CLRD,LA,1878,
2008,Chronic lower respiratory diseases (J40-J47),CLRD,LA,1896,
2007,Chronic lower respiratory diseases (J40-J47),CLRD,LA,1685,
2006,Chronic lower respiratory diseases (J40-J47),CLRD,LA,1687,
2005,Chronic lower respiratory diseases (J40-J47),CLRD,LA,1906,
2004,Chronic lower respiratory diseases (J40-J47),CLRD,LA,1615,
2003,Chronic lower respiratory diseases (J40-J47),CLRD,LA,1731,
2002,Chronic lower respiratory diseases (J40-J47),CLRD,LA,1696,
2001,Chronic lower respiratory diseases (J40-J47),CLRD,LA,1763,
2000,Chronic lower respiratory diseases (J40-J47),CLRD,LA,1684,
1999,Chronic lower respiratory diseases (J40-J47),CLRD,LA,1610,
2016,Diabetes mellitus (E10-E14),Diabetes,LA,1324,1469.16666666667
2015,Diabetes mellitus (E10-E14),Diabetes,LA,1199,
2014,Diabetes mellitus (E10-E14),Diabetes,LA,1238,
2013,Diabetes mellitus (E10-E14),Diabetes,LA,1329,
2012,Diabetes mellitus (E10-E14),Diabetes,LA,1290,
2011,Diabetes mellitus (E10-E14),Diabetes,LA,1265,
2010,Diabetes mellitus (E10-E14),Diabetes,LA,1205,
2009,Diabetes mellitus (E10-E14),Diabetes,LA,1249,
2008,Diabetes mellitus (E10-E14),Diabetes,LA,1332,
2007,Diabetes mellitus (E10-E14),Diabetes,LA,1437,
2006,Diabetes mellitus (E10-E14),Diabetes,LA,1536,
2005,Diabetes mellitus (E10-E14),Diabetes,LA,1695,
2004,Diabetes mellitus (E10-E14),Diabetes,LA,1717,
2003,Diabetes mellitus (E10-E14),Diabetes,LA,1740,
2002,Diabetes mellitus (E10-E14),Diabetes,LA,1774,
2001,Diabetes mellitus (E10-E14),Diabetes,LA,1734,
2000,Diabetes mellitus (E10-E14),Diabetes,LA,1694,
1999,Diabetes mellitus (E10-E14),Diabetes,LA,1687,
2016,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,LA,10943,10717.8888888889
2015,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,LA,10665,
2014,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,LA,10647,
2013,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,LA,10346,
2012,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,LA,10074,
2011,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,LA,9781,
2010,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,LA,10282,
2009,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,LA,10169,
2008,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,LA,10347,
2007,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,LA,9947,
2006,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,LA,10026,
2005,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,LA,11008,
2004,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,LA,10852,
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,LA,11540,
2002,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,LA,11185,
2001,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,LA,11474,
2000,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,LA,11629,
1999,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,LA,12007,
2016,Influenza and pneumonia (J09-J18),Influenza and pneumonia,LA,720,885.833333333333
2015,Influenza and pneumonia (J09-J18),Influenza and pneumonia,LA,753,
2014,Influenza and pneumonia (J09-J18),Influenza and pneumonia,LA,854,
2013,Influenza and pneumonia (J09-J18),Influenza and pneumonia,LA,892,
2012,Influenza and pneumonia (J09-J18),Influenza and pneumonia,LA,808,
2011,Influenza and pneumonia (J09-J18),Influenza and pneumonia,LA,851,
2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,LA,878,
2009,Influenza and pneumonia (J09-J18),Influenza and pneumonia,LA,891,
2008,Influenza and pneumonia (J09-J18),Influenza and pneumonia,LA,894,
2007,Influenza and pneumonia (J09-J18),Influenza and pneumonia,LA,870,
2006,Influenza and pneumonia (J09-J18),Influenza and pneumonia,LA,833,
2005,Influenza and pneumonia (J09-J18),Influenza and pneumonia,LA,996,
2004,Influenza and pneumonia (J09-J18),Influenza and pneumonia,LA,913,
2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,LA,915,
2002,Influenza and pneumonia (J09-J18),Influenza and pneumonia,LA,956,
2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,LA,941,
2000,Influenza and pneumonia (J09-J18),Influenza and pneumonia,LA,972,
1999,Influenza and pneumonia (J09-J18),Influenza and pneumonia,LA,1008,
2016,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,LA,1153,1106.27777777778
2015,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,LA,1160,
2014,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,LA,1217,
2013,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,LA,1108,
2012,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,LA,1138,
2011,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,LA,1169,
2010,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,LA,1218,
2009,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,LA,1160,
2008,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,LA,1195,
2007,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,LA,1152,
2006,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,LA,1074,
2005,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,LA,1187,
2004,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,LA,1110,
2003,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,LA,1065,
2002,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,LA,983,
2001,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,LA,993,
2000,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,LA,920,
1999,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,LA,911,
2016,Cerebrovascular diseases (I60-I69),Stroke,LA,2322,2302.11111111111
2015,Cerebrovascular diseases (I60-I69),Stroke,LA,2280,
2014,Cerebrovascular diseases (I60-I69),Stroke,LA,2230,
2013,Cerebrovascular diseases (I60-I69),Stroke,LA,2098,
2012,Cerebrovascular diseases (I60-I69),Stroke,LA,2039,
2011,Cerebrovascular diseases (I60-I69),Stroke,LA,2071,
2010,Cerebrovascular diseases (I60-I69),Stroke,LA,1977,
2009,Cerebrovascular diseases (I60-I69),Stroke,LA,2061,
2008,Cerebrovascular diseases (I60-I69),Stroke,LA,2084,
2007,Cerebrovascular diseases (I60-I69),Stroke,LA,2147,
2006,Cerebrovascular diseases (I60-I69),Stroke,LA,2195,
2005,Cerebrovascular diseases (I60-I69),Stroke,LA,2469,
2004,Cerebrovascular diseases (I60-I69),Stroke,LA,2489,
2003,Cerebrovascular diseases (I60-I69),Stroke,LA,2526,
2002,Cerebrovascular diseases (I60-I69),Stroke,LA,2595,
2001,Cerebrovascular diseases (I60-I69),Stroke,LA,2638,
2000,Cerebrovascular diseases (I60-I69),Stroke,LA,2533,
1999,Cerebrovascular diseases (I60-I69),Stroke,LA,2684,
2016,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,LA,677,548.611111111111
2015,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,LA,722,
2014,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,LA,679,
2013,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,LA,583,
2012,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,LA,567,
2011,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,LA,573,
2010,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,LA,557,
2009,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,LA,490,
2008,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,LA,532,
2007,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,LA,522,
2006,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,LA,492,
2005,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,LA,505,
2004,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,LA,537,
2003,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,LA,461,
2002,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,LA,499,
2001,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,LA,493,
2000,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,LA,468,
1999,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,LA,518,
2016,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,LA,2710,2307
2015,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,LA,2578,
2014,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,LA,2344,
2013,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,LA,2333,
2012,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,LA,2362,
2011,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,LA,2091,
2010,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,LA,1999,
2009,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,LA,2142,
2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,LA,2409,
2007,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,LA,2466,
2006,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,LA,2422,
2005,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,LA,3072,
2004,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,LA,2300,
2003,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,LA,2208,
2002,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,LA,2115,
2001,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,LA,2029,
2000,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,LA,2006,
1999,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,LA,1940,
