lon,lat,state
40.298904,-74.521011,"New Jersey
Alzheimer's disease - 1857
Cancer - 16876
CLRD - 3280
Diabetes - 2242
Heart disease - 19056
Influenza and pneumonia - 1413
Kidney disease - 1715
Stroke - 3264
Suicide - 615
Unintentional injuries - 2436
"
34.840515,-106.248482,"New Mexico
Alzheimer's disease - 366
Cancer - 3355
CLRD - 1001
Diabetes - 582
Heart disease - 3275
Influenza and pneumonia - 351
Kidney disease - 287
Stroke - 760
Suicide - 419
Unintentional injuries - 1366
"
42.165726,-74.948051,"New York
Alzheimer's disease - 2303
Cancer - 35351
CLRD - 6919
Diabetes - 3605
Heart disease - 49324
Influenza and pneumonia - 4609
Kidney disease - 2394
Stroke - 6123
Suicide - 1409
Unintentional injuries - 5042
"
35.630066,-79.806419,"North Carolina
Alzheimer's disease - 2624
Cancer - 17453
CLRD - 4572
Diabetes - 2170
Heart disease - 17335
Influenza and pneumonia - 1737
Kidney disease - 1729
Stroke - 4637
Suicide - 1162
Unintentional injuries - 4313
"
47.528912,-99.784012,"North Dakota
Alzheimer's disease - 312
Cancer - 1354
CLRD - 355
Diabetes - 201
Heart disease - 1391
Influenza and pneumonia - 148
Kidney disease - 98
Stroke - 325
Suicide - 86
Unintentional injuries - 342
"
40.388783,-82.764915,"Ohio
Alzheimer's disease - 4285
Cancer - 24998
CLRD - 6928
Diabetes - 3565
Heart disease - 27324
Influenza and pneumonia - 2085
Kidney disease - 1865
Stroke - 5951
Suicide - 1412
Unintentional injuries - 5093
"
35.565342,-96.928917,"Oklahoma
Alzheimer's disease - 1061
Cancer - 7657
CLRD - 2694
Diabetes - 1103
Heart disease - 9767
Influenza and pneumonia - 938
Kidney disease - 664
Stroke - 2079
Suicide - 575
Unintentional injuries - 2119
"
44.572021,-122.070938,"Oregon
Alzheimer's disease - 1302
Cancer - 7479
CLRD - 1951
Diabetes - 1025
Heart disease - 6519
Influenza and pneumonia - 517
Kidney disease - 397
Stroke - 1899
Suicide - 572
Unintentional injuries - 1674
"
40.590752,-77.209755,"Pennsylvania
Alzheimer's disease - 3863
Cancer - 28964
CLRD - 6767
Diabetes - 3313
Heart disease - 33308
Influenza and pneumonia - 2705
Kidney disease - 3138
Stroke - 6942
Suicide - 1539
Unintentional injuries - 5787
"
41.680893,-71.51178,"Rhode Island
Alzheimer's disease - 359
Cancer - 2227
CLRD - 478
Diabetes - 195
Heart disease - 2657
Influenza and pneumonia - 257
Kidney disease - 163
Stroke - 462
Suicide - 110
Unintentional injuries - 480
"
33.856892,-80.945007,"South Carolina
Alzheimer's disease - 1492
Cancer - 9199
CLRD - 2266
Diabetes - 1133
Heart disease - 8996
Influenza and pneumonia - 727
Kidney disease - 945
Stroke - 2394
Suicide - 565
Unintentional injuries - 2285
"
44.299782,-99.4388828,"South Dakota
Alzheimer's disease - 402
Cancer - 1570
CLRD - 491
Diabetes - 216
Heart disease - 1681
Influenza and pneumonia - 177
Kidney disease - 89
Stroke - 396
Suicide - 124
Unintentional injuries - 381
"
35.747845,-86.692345,"Tennessee
Alzheimer's disease - 2423
Cancer - 13162
CLRD - 3545
Diabetes - 1733
Heart disease - 14661
Influenza and pneumonia - 1424
Kidney disease - 908
Stroke - 3356
Suicide - 973
Unintentional injuries - 3250
"
31.054487,-97.563461,"Texas
Alzheimer's disease - 5280
Cancer - 35713
CLRD - 8874
Diabetes - 5155
Heart disease - 38384
Influenza and pneumonia - 3554
Kidney disease - 3536
Stroke - 9629
Suicide - 2552
Unintentional injuries - 9189
"
40.150032,-111.862434,"Utah
Alzheimer's disease - 409
Cancer - 2492
CLRD - 638
Diabetes - 468
Heart disease - 2844
Influenza and pneumonia - 343
Kidney disease - 212
Stroke - 748
Suicide - 390
Unintentional injuries - 881
"
44.045876,-72.710686,"Vermont
Alzheimer's disease - 218
Cancer - 1279
CLRD - 341
Diabetes - 151
Heart disease - 1216
Influenza and pneumonia - 74
Kidney disease - 39
Stroke - 281
Suicide - 94
Unintentional injuries - 306
"
37.769337,-78.169968,"Virginia
Alzheimer's disease - 1763
Cancer - 13983
CLRD - 3023
Diabetes - 1534
Heart disease - 13675
Influenza and pneumonia - 1324
Kidney disease - 1537
Stroke - 3301
Suicide - 948
Unintentional injuries - 2820
"
47.400902,-121.490494,"Washington
Alzheimer's disease - 3105
Cancer - 11618
CLRD - 2930
Diabetes - 1590
Heart disease - 10916
Influenza and pneumonia - 771
Kidney disease - 471
Stroke - 2773
Suicide - 889
Unintentional injuries - 2727
"
38.491226,-80.954453,"West Virginia
Alzheimer's disease - 662
Cancer - 4605
CLRD - 1590
Diabetes - 753
Heart disease - 5264
Influenza and pneumonia - 448
Kidney disease - 522
Stroke - 1096
Suicide - 261
Unintentional injuries - 1253
"
44.268543,-89.616508,"Wisconsin
Alzheimer's disease - 1655
Cancer - 11185
CLRD - 2538
Diabetes - 1152
Heart disease - 11275
Influenza and pneumonia - 1116
Kidney disease - 1007
Stroke - 2638
Suicide - 743
Unintentional injuries - 2484
"
42.755966,-107.30249,"Wyoming
Alzheimer's disease - 125
Cancer - 874
CLRD - 311
Diabetes - 130
Heart disease - 937
Influenza and pneumonia - 123
Kidney disease - 56
Stroke - 234
Suicide - 124
Unintentional injuries - 351
"
