lon,lat,state
43.326618,-84.536095,"Michigan
Alzheimer's disease - 2133
Cancer - 19713
CLRD - 4472
Diabetes - 2640
Heart disease - 26010
Influenza and pneumonia - 1941
Kidney disease - 1665
Stroke - 5470
Suicide - 1029
Unintentional injuries - 3324
"
45.694454,-93.900192,"Minnesota
Alzheimer's disease - 1243
Cancer - 9183
CLRD - 1832
Diabetes - 1276
Heart disease - 8144
Influenza and pneumonia - 858
Kidney disease - 654
Stroke - 2550
Suicide - 497
Unintentional injuries - 1912
"
32.741646,-89.678696,"Mississippi
Alzheimer's disease - 583
CLRD - 1394
Diabetes - 680
Heart disease - 8683
Influenza and pneumonia - 758
Kidney disease - 676
Stroke - 1736
Suicide - 336
Unintentional injuries - 1656
"
38.4456085,-92.678696,"Missouri
Alzheimer's disease - 1293
Cancer - 12354
CLRD - 2939
Diabetes - 1666
Heart disease - 16410
Influenza and pneumonia - 1604
Kidney disease - 1099
Stroke - 3580
Suicide - 679
Unintentional injuries - 2786
"
46.921925,-110.45353,"Montana
Alzheimer's disease - 235
Cancer - 1847
CLRD - 588
Diabetes - 261
Heart disease - 1984
Influenza and pneumonia - 256
Kidney disease - 101
Stroke - 576
Suicide - 180
Unintentional injuries - 518
"
41.12537,-98.268082,"Nebraska
Alzheimer's disease - 461
Cancer - 3339
CLRD - 894
Diabetes - 407
Heart disease - 3954
Influenza and pneumonia - 435
Kidney disease - 302
Stroke - 1094
Suicide - 176
Unintentional injuries - 696
"
38.313515,-117.055374,"Nevada
Alzheimer's disease - 309
Cancer - 4138
CLRD - 1173
Diabetes - 301
Heart disease - 4599
Influenza and pneumonia - 410
Kidney disease - 439
Stroke - 1028
Suicide - 434
Unintentional injuries - 911
"
43.452492,-71.563896,"New Hampshire
Alzheimer's disease - 286
Cancer - 2485
CLRD - 531
Diabetes - 300
Heart disease - 2725
Influenza and pneumonia - 204
Kidney disease - 150
Stroke - 536
Suicide - 158
Unintentional injuries - 405
"
40.298904,-74.521011,"New Jersey
Alzheimer's disease - 1636
Cancer - 17957
CLRD - 2910
Diabetes - 2484
Heart disease - 22043
Influenza and pneumonia - 1823
Kidney disease - 1696
Stroke - 3966
Suicide - 588
Unintentional injuries - 2371
"
34.840515,-106.248482,"New Mexico
Alzheimer's disease - 360
Cancer - 3103
CLRD - 936
Diabetes - 599
Heart disease - 3402
Influenza and pneumonia - 369
Kidney disease - 217
Stroke - 770
Suicide - 343
Unintentional injuries - 1227
"
42.165726,-74.948051,"New York
Alzheimer's disease - 1866
Cancer - 36238
CLRD - 6709
Diabetes - 4227
Heart disease - 55276
Influenza and pneumonia - 5335
Kidney disease - 2415
Stroke - 7281
Suicide - 1169
Unintentional injuries - 4708
"
35.630066,-79.806419,"North Carolina
Alzheimer's disease - 2145
Cancer - 16145
CLRD - 3887
Diabetes - 2388
Heart disease - 18674
Influenza and pneumonia - 1990
Kidney disease - 1387
Stroke - 5203
Suicide - 955
Unintentional injuries - 3835
"
47.528912,-99.784012,"North Dakota
Alzheimer's disease - 336
Cancer - 1334
CLRD - 302
Diabetes - 211
Heart disease - 1632
Influenza and pneumonia - 189
Kidney disease - 56
Stroke - 476
Suicide - 81
Unintentional injuries - 282
"
40.388783,-82.764915,"Ohio
Alzheimer's disease - 2902
Cancer - 25076
CLRD - 5927
Diabetes - 3731
Heart disease - 30667
Influenza and pneumonia - 2330
Kidney disease - 2093
Stroke - 6910
Suicide - 1074
Unintentional injuries - 3757
"
35.565342,-96.928917,"Oklahoma
Alzheimer's disease - 794
Cancer - 7338
CLRD - 2160
Diabetes - 1104
Heart disease - 11061
Influenza and pneumonia - 949
Kidney disease - 566
Stroke - 2485
Suicide - 476
Unintentional injuries - 1748
"
44.572021,-122.070938,"Oregon
Alzheimer's disease - 1157
Cancer - 7232
CLRD - 1819
Diabetes - 1032
Heart disease - 7049
Influenza and pneumonia - 632
Kidney disease - 306
Stroke - 2554
Suicide - 592
Unintentional injuries - 1401
"
40.590752,-77.209755,"Pennsylvania
Alzheimer's disease - 2952
Cancer - 29841
CLRD - 6046
Diabetes - 3732
Heart disease - 38075
Influenza and pneumonia - 3010
Kidney disease - 3013
Stroke - 8261
Suicide - 1340
Unintentional injuries - 5014
"
41.680893,-71.51178,"Rhode Island
Alzheimer's disease - 303
Cancer - 2328
CLRD - 495
Diabetes - 252
Heart disease - 3011
Influenza and pneumonia - 267
Kidney disease - 149
Stroke - 565
Suicide - 84
Unintentional injuries - 393
"
33.856892,-80.945007,"South Carolina
Alzheimer's disease - 1051
Cancer - 8512
CLRD - 1913
Diabetes - 1161
Heart disease - 9510
Influenza and pneumonia - 907
Kidney disease - 797
Stroke - 2748
Suicide - 476
Unintentional injuries - 1941
"
44.299782,-99.4388828,"South Dakota
Alzheimer's disease - 174
Cancer - 1636
CLRD - 379
Diabetes - 203
Heart disease - 1943
Influenza and pneumonia - 227
Kidney disease - 124
Stroke - 476
Suicide - 102
Unintentional injuries - 406
"
35.747845,-86.692345,"Tennessee
Alzheimer's disease - 1466
Cancer - 12613
CLRD - 3067
Diabetes - 1855
Heart disease - 15919
Influenza and pneumonia - 1814
Kidney disease - 677
Stroke - 3883
Suicide - 762
Unintentional injuries - 3004
"
31.054487,-97.563461,"Texas
Alzheimer's disease - 4015
Cancer - 33867
CLRD - 7567
Diabetes - 5668
Heart disease - 41779
Influenza and pneumonia - 3613
Kidney disease - 2678
Stroke - 10303
Suicide - 2363
Unintentional injuries - 8425
"
40.150032,-111.862434,"Utah
Alzheimer's disease - 332
Cancer - 2444
CLRD - 569
Diabetes - 520
Heart disease - 3018
Influenza and pneumonia - 453
Kidney disease - 207
Stroke - 876
Suicide - 336
Unintentional injuries - 702
"
44.045876,-72.710686,"Vermont
Alzheimer's disease - 171
Cancer - 1210
CLRD - 301
Diabetes - 183
Heart disease - 1349
Influenza and pneumonia - 116
Kidney disease - 53
Stroke - 306
Suicide - 83
Unintentional injuries - 235
"
37.769337,-78.169968,"Virginia
Alzheimer's disease - 1466
Cancer - 13781
CLRD - 2983
Diabetes - 1587
Heart disease - 14756
Influenza and pneumonia - 1559
Kidney disease - 1244
Stroke - 3938
Suicide - 808
Unintentional injuries - 2644
"
47.400902,-121.490494,"Washington
Alzheimer's disease - 2380
Cancer - 11064
CLRD - 2652
Diabetes - 1509
Heart disease - 11185
Influenza and pneumonia - 1086
Kidney disease - 304
Stroke - 3595
Suicide - 803
Unintentional injuries - 2239
"
38.491226,-80.954453,"West Virginia
Alzheimer's disease - 470
Cancer - 4610
CLRD - 1296
Diabetes - 807
Heart disease - 6186
Influenza and pneumonia - 536
Kidney disease - 458
Stroke - 1309
Suicide - 266
Unintentional injuries - 1004
"
44.268543,-89.616508,"Wisconsin
Alzheimer's disease - 1411
Cancer - 10648
CLRD - 2299
Diabetes - 1331
Heart disease - 12479
Influenza and pneumonia - 1165
Kidney disease - 873
Stroke - 3216
Suicide - 647
Unintentional injuries - 2345
"
42.755966,-107.30249,"Wyoming
Alzheimer's disease - 142
Cancer - 943
CLRD - 278
Diabetes - 138
Heart disease - 975
Influenza and pneumonia - 145
Kidney disease - 57
Stroke - 253
Suicide - 109
Unintentional injuries - 273
"
