lon,lat,state
38.313515,-117.055374,"Nevada
Alzheimer's disease - 356
Cancer - 4610
CLRD - 1370
Diabetes - 438
Heart disease - 5166
Influenza and pneumonia - 496
Kidney disease - 385
Stroke - 897
Suicide - 524
Unintentional injuries - 1177
"
43.452492,-71.563896,"New Hampshire
Alzheimer's disease - 392
Cancer - 2660
CLRD - 674
Diabetes - 275
Heart disease - 2324
Influenza and pneumonia - 204
Kidney disease - 161
Stroke - 457
Suicide - 202
Unintentional injuries - 573
"
40.298904,-74.521011,"New Jersey
Alzheimer's disease - 1881
Cancer - 16485
CLRD - 3271
Diabetes - 1988
Heart disease - 18340
Influenza and pneumonia - 1131
Kidney disease - 1431
Stroke - 3440
Suicide - 683
Unintentional injuries - 2990
"
34.840515,-106.248482,"New Mexico
Alzheimer's disease - 373
Cancer - 3462
CLRD - 965
Diabetes - 652
Heart disease - 3352
Influenza and pneumonia - 281
Kidney disease - 285
Stroke - 677
Suicide - 442
Unintentional injuries - 1351
"
42.165726,-74.948051,"New York
Alzheimer's disease - 2640
Cancer - 35882
CLRD - 7034
Diabetes - 4010
Heart disease - 43795
Influenza and pneumonia - 4404
Kidney disease - 2240
Stroke - 6139
Suicide - 1708
Unintentional injuries - 5786
"
35.630066,-79.806419,"North Carolina
Alzheimer's disease - 2850
Cancer - 18405
CLRD - 4844
Diabetes - 2409
Heart disease - 17348
Influenza and pneumonia - 1899
Kidney disease - 1656
Stroke - 4410
Suicide - 1286
Unintentional injuries - 4281
"
47.528912,-99.784012,"North Dakota
Alzheimer's disease - 364
Cancer - 1253
CLRD - 306
Diabetes - 185
Heart disease - 1368
Influenza and pneumonia - 133
Kidney disease - 117
Stroke - 343
Suicide - 105
Unintentional injuries - 318
"
40.388783,-82.764915,"Ohio
Alzheimer's disease - 3935
Cancer - 25261
CLRD - 7070
Diabetes - 3618
Heart disease - 26426
Influenza and pneumonia - 2195
Kidney disease - 2056
Stroke - 5788
Suicide - 1542
Unintentional injuries - 5420
"
35.565342,-96.928917,"Oklahoma
Alzheimer's disease - 1069
Cancer - 8040
CLRD - 2585
Diabetes - 1201
Heart disease - 9198
Influenza and pneumonia - 573
Kidney disease - 554
Stroke - 1893
Suicide - 670
Unintentional injuries - 2388
"
44.572021,-122.070938,"Oregon
Alzheimer's disease - 1326
Cancer - 7832
CLRD - 1915
Diabetes - 1126
Heart disease - 6180
Influenza and pneumonia - 382
Kidney disease - 320
Stroke - 1763
Suicide - 724
Unintentional injuries - 1709
"
40.590752,-77.209755,"Pennsylvania
Alzheimer's disease - 3505
Cancer - 28909
CLRD - 6550
Diabetes - 3735
Heart disease - 30952
Influenza and pneumonia - 2360
Kidney disease - 2736
Stroke - 6546
Suicide - 1647
Unintentional injuries - 6334
"
41.680893,-71.51178,"Rhode Island
Alzheimer's disease - 299
Cancer - 2148
CLRD - 504
Diabetes - 198
Heart disease - 2360
Influenza and pneumonia - 161
Kidney disease - 135
Stroke - 433
Suicide - 105
Unintentional injuries - 525
"
33.856892,-80.945007,"South Carolina
Alzheimer's disease - 1634
Cancer - 9728
CLRD - 2467
Diabetes - 1197
Heart disease - 9364
Influenza and pneumonia - 726
Kidney disease - 860
Stroke - 2349
Suicide - 673
Unintentional injuries - 2336
"
44.299782,-99.4388828,"South Dakota
Alzheimer's disease - 460
Cancer - 1630
CLRD - 481
Diabetes - 218
Heart disease - 1668
Influenza and pneumonia - 185
Kidney disease - 58
Stroke - 408
Suicide - 141
Unintentional injuries - 426
"
35.747845,-86.692345,"Tennessee
Alzheimer's disease - 2434
Cancer - 13765
CLRD - 3695
Diabetes - 1852
Heart disease - 14454
Influenza and pneumonia - 1435
Kidney disease - 933
Stroke - 3120
Suicide - 978
Unintentional injuries - 3513
"
31.054487,-97.563461,"Texas
Alzheimer's disease - 5175
Cancer - 38142
CLRD - 9524
Diabetes - 5136
Heart disease - 39061
Influenza and pneumonia - 2974
Kidney disease - 3525
Stroke - 9305
Suicide - 3037
Unintentional injuries - 9313
"
40.150032,-111.862434,"Utah
Alzheimer's disease - 411
Cancer - 2876
CLRD - 663
Diabetes - 541
Heart disease - 3091
Influenza and pneumonia - 337
Kidney disease - 270
Stroke - 809
Suicide - 550
Unintentional injuries - 1097
"
44.045876,-72.710686,"Vermont
Alzheimer's disease - 284
Cancer - 1325
CLRD - 364
Diabetes - 168
Heart disease - 1206
Influenza and pneumonia - 81
Kidney disease - 21
Stroke - 281
Suicide - 87
Unintentional injuries - 333
"
37.769337,-78.169968,"Virginia
Alzheimer's disease - 1712
Cancer - 14294
CLRD - 3070
Diabetes - 1603
Heart disease - 13386
Influenza and pneumonia - 1307
Kidney disease - 1523
Stroke - 3394
Suicide - 1063
Unintentional injuries - 2883
"
47.400902,-121.490494,"Washington
Alzheimer's disease - 3219
Cancer - 11952
CLRD - 2955
Diabetes - 1650
Heart disease - 10360
Influenza and pneumonia - 728
Kidney disease - 482
Stroke - 2513
Suicide - 1038
Unintentional injuries - 2760
"
38.491226,-80.954453,"West Virginia
Alzheimer's disease - 598
Cancer - 4684
CLRD - 1524
Diabetes - 741
Heart disease - 4942
Influenza and pneumonia - 425
Kidney disease - 471
Stroke - 1140
Suicide - 326
Unintentional injuries - 1371
"
44.268543,-89.616508,"Wisconsin
Alzheimer's disease - 1646
Cancer - 11252
CLRD - 2524
Diabetes - 1289
Heart disease - 11282
Influenza and pneumonia - 996
Kidney disease - 1024
Stroke - 2520
Suicide - 723
Unintentional injuries - 2825
"
42.755966,-107.30249,"Wyoming
Alzheimer's disease - 123
Cancer - 955
CLRD - 334
Diabetes - 97
Heart disease - 1005
Influenza and pneumonia - 91
Kidney disease - 72
Stroke - 205
Suicide - 171
Unintentional injuries - 308
"
