lon,lat,state
44.572021,-122.070938,"Oregon
Alzheimer's disease - 1786
Cancer - 8078
CLRD - 2080
Diabetes - 1240
Heart disease - 6968
Influenza and pneumonia - 452
Kidney disease - 398
Stroke - 1943
Suicide - 772
Unintentional injuries - 2105
"
40.590752,-77.209755,"Pennsylvania
Alzheimer's disease - 4185
Cancer - 28492
CLRD - 6523
Diabetes - 3560
Heart disease - 31990
Influenza and pneumonia - 2491
Kidney disease - 2813
Stroke - 6730
Suicide - 1970
Unintentional injuries - 8410
"
41.680893,-71.51178,"Rhode Island
Alzheimer's disease - 422
Cancer - 2171
CLRD - 445
Diabetes - 239
Heart disease - 2256
Influenza and pneumonia - 165
Kidney disease - 141
Stroke - 399
Suicide - 126
Unintentional injuries - 675
"
33.856892,-80.945007,"South Carolina
Alzheimer's disease - 2481
Cancer - 10356
CLRD - 2870
Diabetes - 1369
Heart disease - 10195
Influenza and pneumonia - 690
Kidney disease - 897
Stroke - 2627
Suicide - 815
Unintentional injuries - 3012
"
44.299782,-99.4388828,"South Dakota
Alzheimer's disease - 449
Cancer - 1694
CLRD - 426
Diabetes - 253
Heart disease - 1729
Influenza and pneumonia - 195
Kidney disease - 90
Stroke - 420
Suicide - 163
Unintentional injuries - 505
"
35.747845,-86.692345,"Tennessee
Alzheimer's disease - 3250
Cancer - 14450
CLRD - 4318
Diabetes - 1883
Heart disease - 15429
Influenza and pneumonia - 1533
Kidney disease - 1150
Stroke - 3508
Suicide - 1111
Unintentional injuries - 4238
"
31.054487,-97.563461,"Texas
Alzheimer's disease - 9135
Cancer - 40195
CLRD - 10107
Diabetes - 5470
Heart disease - 43772
Influenza and pneumonia - 2860
Kidney disease - 4125
Stroke - 10673
Suicide - 3488
Unintentional injuries - 10536
"
40.150032,-111.862434,"Utah
Alzheimer's disease - 904
Cancer - 3125
CLRD - 875
Diabetes - 624
Heart disease - 3636
Influenza and pneumonia - 380
Kidney disease - 370
Stroke - 932
Suicide - 620
Unintentional injuries - 1211
"
44.045876,-72.710686,"Vermont
Alzheimer's disease - 310
Cancer - 1356
CLRD - 355
Diabetes - 166
Heart disease - 1366
Influenza and pneumonia - 59
Kidney disease - 30
Stroke - 247
Suicide - 118
Unintentional injuries - 372
"
37.769337,-78.169968,"Virginia
Alzheimer's disease - 2408
Cancer - 15027
CLRD - 3233
Diabetes - 2062
Heart disease - 14124
Influenza and pneumonia - 1177
Kidney disease - 1543
Stroke - 3502
Suicide - 1166
Unintentional injuries - 3710
"
47.400902,-121.490494,"Washington
Alzheimer's disease - 3269
Cancer - 12594
CLRD - 3036
Diabetes - 1673
Heart disease - 11161
Influenza and pneumonia - 815
Kidney disease - 532
Stroke - 2910
Suicide - 1141
Unintentional injuries - 3221
"
38.491226,-80.954453,"West Virginia
Alzheimer's disease - 786
Cancer - 4659
CLRD - 1599
Diabetes - 860
Heart disease - 4767
Influenza and pneumonia - 423
Kidney disease - 481
Stroke - 1039
Suicide - 362
Unintentional injuries - 1705
"
44.268543,-89.616508,"Wisconsin
Alzheimer's disease - 2256
Cancer - 11498
CLRD - 1440
Diabetes - 1440
Heart disease - 11526
Influenza and pneumonia - 888
Kidney disease - 960
Stroke - 2481
Suicide - 866
Unintentional injuries - 3575
"
42.755966,-107.30249,"Wyoming
Alzheimer's disease - 138
Cancer - 962
CLRD - 327
Diabetes - 112
Heart disease - 1051
Influenza and pneumonia - 99
Kidney disease - 66
Stroke - 208
Suicide - 144
Unintentional injuries - 371
"
