lon,lat,state
40.388783,-82.764915,"Ohio
Alzheimer's disease - 3671
Cancer - 25230
CLRD - 6454
Diabetes - 3722
Heart disease - 26757
Influenza and pneumonia - 1743
Kidney disease - 1747
Stroke - 5905
Suicide - 1295
Unintentional injuries - 4922
"
35.565342,-96.928917,"Oklahoma
Alzheimer's disease - 927
Cancer - 7727
CLRD - 2386
Diabetes - 1148
Heart disease - 9602
Influenza and pneumonia - 801
Kidney disease - 623
Stroke - 2126
Suicide - 531
Unintentional injuries - 2149
"
44.572021,-122.070938,"Oregon
Alzheimer's disease - 1200
Cancer - 7393
CLRD - 1892
Diabetes - 1113
Heart disease - 6655
Influenza and pneumonia - 477
Kidney disease - 426
Stroke - 1835
Suicide - 594
Unintentional injuries - 1646
"
40.590752,-77.209755,"Pennsylvania
Alzheimer's disease - 3505
Cancer - 29014
CLRD - 6077
Diabetes - 3442
Heart disease - 32862
Influenza and pneumonia - 2555
Kidney disease - 2965
Stroke - 7152
Suicide - 1441
Unintentional injuries - 5568
"
41.680893,-71.51178,"Rhode Island
Alzheimer's disease - 328
Cancer - 2213
CLRD - 421
Diabetes - 248
Heart disease - 2751
Influenza and pneumonia - 224
Kidney disease - 167
Stroke - 457
Suicide - 96
Unintentional injuries - 416
"
33.856892,-80.945007,"South Carolina
Alzheimer's disease - 1396
Cancer - 8867
CLRD - 2036
Diabetes - 1231
Heart disease - 8992
Influenza and pneumonia - 723
Kidney disease - 806
Stroke - 2466
Suicide - 530
Unintentional injuries - 2364
"
44.299782,-99.4388828,"South Dakota
Alzheimer's disease - 346
Cancer - 1612
CLRD - 457
Diabetes - 247
Heart disease - 1633
Influenza and pneumonia - 189
Kidney disease - 77
Stroke - 410
Suicide - 102
Unintentional injuries - 366
"
35.747845,-86.692345,"Tennessee
Alzheimer's disease - 2276
Cancer - 13161
CLRD - 3167
Diabetes - 1700
Heart disease - 14280
Influenza and pneumonia - 1438
Kidney disease - 831
Stroke - 3450
Suicide - 844
Unintentional injuries - 3257
"
31.054487,-97.563461,"Texas
Alzheimer's disease - 4814
Cancer - 35074
CLRD - 8107
Diabetes - 5109
Heart disease - 38912
Influenza and pneumonia - 3230
Kidney disease - 3291
Stroke - 9796
Suicide - 2433
Unintentional injuries - 9392
"
40.150032,-111.862434,"Utah
Alzheimer's disease - 393
Cancer - 2572
CLRD - 617
Diabetes - 548
Heart disease - 2980
Influenza and pneumonia - 313
Kidney disease - 220
Stroke - 755
Suicide - 378
Unintentional injuries - 811
"
44.045876,-72.710686,"Vermont
Alzheimer's disease - 205
Cancer - 1346
CLRD - 316
Diabetes - 170
Heart disease - 1166
Influenza and pneumonia - 70
Kidney disease - 54
Stroke - 269
Suicide - 89
Unintentional injuries - 303
"
37.769337,-78.169968,"Virginia
Alzheimer's disease - 1703
Cancer - 14009
CLRD - 2770
Diabetes - 1507
Heart disease - 13750
Influenza and pneumonia - 1231
Kidney disease - 1439
Stroke - 3313
Suicide - 880
Unintentional injuries - 2931
"
47.400902,-121.490494,"Washington
Alzheimer's disease - 2689
Cancer - 11568
CLRD - 2684
Diabetes - 1508
Heart disease - 11037
Influenza and pneumonia - 743
Kidney disease - 440
Stroke - 2692
Suicide - 865
Unintentional injuries - 2637
"
38.491226,-80.954453,"West Virginia
Alzheimer's disease - 534
Cancer - 4690
CLRD - 1331
Diabetes - 800
Heart disease - 5208
Influenza and pneumonia - 408
Kidney disease - 480
Stroke - 1113
Suicide - 300
Unintentional injuries - 1241
"
44.268543,-89.616508,"Wisconsin
Alzheimer's disease - 1658
Cancer - 10963
CLRD - 2399
Diabetes - 1136
Heart disease - 11110
Influenza and pneumonia - 1022
Kidney disease - 1002
Stroke - 2738
Suicide - 729
Unintentional injuries - 2619
"
42.755966,-107.30249,"Wyoming
Alzheimer's disease - 110
Cancer - 940
CLRD - 295
Diabetes - 139
Heart disease - 957
Influenza and pneumonia - 113
Kidney disease - 68
Stroke - 209
Suicide - 101
Unintentional injuries - 299
"
